#years 
1970 
2025 
#ages 
1 
12 
#nbins 
41 
#lengthbin 
10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 
#Fnum 
1 
#Fnames 
FarNorth 
#Fcaton 
4.71 9.19 18.78 42.78 129.21 37.9 54.15 504.99 386.79 333.81 414.3 445.64 143.72 110.69 200.67 114.62 51.03 46.3 244.23 316.25 370.82 213.45 111.68 133.35 233.35 550.99 495.52 680.05 412.85 203.75 303.7 857.74 154.82 217.73 187.37 80.66 277.57 255.36 169.537 76.629 22.172 326.394 187.396 80.586 74.532 22.447 15.088 8.867 57.163 135.784 140.116 123.636 159.608 222.287 217.242 208.075 
#Fcatonerr 
0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 
#FnumyearsA 
0 
#FnumyearsL 
46 
#Fageyears 
#Flengthyears 
1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020 2021 2022 2023 2024 2025 
#Fagesample 
#Flengthsample 
30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 3 
#Fagecomp 
#Flengthcomp 
44 59 71 59 126 67 184 105 67 50 0 0 0 33 46 25 9 9 50 101 134 209 318 471 419 343 251 184 134 84 50 33 33 29 17 9 9 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 14 28 101 129 105 109 112 105 87 78 62 50 36 34 22 20 17 8 3 1 0 0 0 0 
0 23 91 272 545 545 523 477 409 432 545 364 68 23 0 0 0 0 45 91 136 409 795 1136 840 545 296 227 181 159 136 113 23 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 114 137 182 206 297 707 1426 1711 1426 1254 707 502 297 228 114 69 137 69 22 46 22 0 0 0 0 
0 0 0 0 0 8 16 8 4 0 4 8 41 90 160 340 872 1743 2472 3355 3441 3270 4325 4657 4153 3245 2545 1731 1166 777 585 401 274 258 209 147 217 147 123 45 0 
0 0 0 0 0 0 0 3 6 8 16 16 19 19 22 31 62 136 215 399 535 615 818 848 949 987 888 906 822 821 725 585 439 353 277 259 242 179 199 150 0 
3 8 18 13 13 27 39 29 14 17 24 36 51 63 64 67 57 37 23 17 30 53 165 397 691 1066 1337 1260 1255 896 637 478 369 287 257 207 195 141 140 109 0 
2 6 8 10 6 21 52 61 43 44 74 95 106 169 254 395 533 830 1110 1215 1071 861 537 337 249 308 376 408 335 213 200 160 130 92 61 44 19 10 7 8 0 
0 0 0 0 0 0 0 4 22 60 73 95 186 354 739 1663 2985 3961 4250 3615 2985 2134 1559 1378 1309 1304 1266 1136 981 1019 972 1149 1058 1045 1088 1145 1045 747 596 354 0 
0 0 0 0 0 0 0 0 0 7 179 365 3204 4837 2294 2723 1988 1212 877 1009 1157 1309 2110 2874 3570 3979 3959 2848 2080 1295 705 498 386 297 260 251 260 237 191 185 0 
0 0 0 0 0 0 0 0 0 0 22 45 90 90 127 187 247 284 486 860 1533 2326 3373 4548 5221 6769 8579 9410 7353 6119 4473 3194 2409 1855 1279 808 554 292 202 90 0 
0 0 0 3 0 13 62 112 85 102 131 99 118 927 2308 1107 686 628 658 813 1134 1749 2249 2786 2851 3441 4354 4262 3939 3496 2993 1877 1405 1469 1237 1167 1130 864 687 616 504 
0 0 0 0 0 0 0 0 0 19 103 306 166 124 162 131 116 136 164 273 471 698 1108 1555 1948 1862 1393 1054 979 866 812 597 532 401 168 104 79 64 63 76 0 
0 3 20 16 3 0 3 26 66 201 497 691 1036 1266 1963 2943 3798 2821 2430 1934 1726 1605 1809 1670 1684 1506 1154 658 480 224 164 155 122 128 43 30 7 3 0 3 0 
4 4 0 4 4 11 7 0 4 29 72 133 176 240 341 452 625 958 1253 1450 2175 4824 6041 4810 3331 2495 1920 1407 1472 1088 1141 962 1267 908 965 815 510 445 298 334 194 
0 0 0 22 73 103 125 95 51 44 103 396 792 1041 1459 2236 3043 3263 4326 5635 7159 9177 10307 10768 13407 14406 12580 6838 4115 2602 2003 1675 1201 789 761 594 501 488 232 119 154 
0 0 0 0 6 44 200 194 237 712 1437 1469 1462 2550 3834 4445 4353 4211 4457 5153 6419 6045 4674 4311 3460 2887 2815 2487 2268 1352 849 549 319 211 76 44 12 12 6 0 0 
0 0 0 0 0 0 0 0 5 14 57 109 166 332 916 1832 3506 5749 5052 2855 2347 3963 7246 8255 4460 2297 1380 737 506 371 234 163 103 65 38 24 10 5 0 5 0 
0 0 0 5 65 207 109 71 283 1301 1927 1600 1339 1937 3940 8593 10727 7402 4272 2444 1453 1012 936 1176 980 555 425 343 261 234 174 147 109 98 87 60 49 27 27 16 0 
0 0 0 0 21 80 80 101 155 174 140 186 270 457 762 1035 1838 2102 2532 2300 1279 755 464 284 183 127 120 57 64 106 43 27 27 21 15 17 3 17 3 5 0 
0 0 0 4 7 7 7 18 178 1495 2766 2473 1856 1341 1339 3492 2839 2483 3039 4523 4097 2703 1151 387 119 31 11 4 4 4 7 0 4 0 0 0 0 0 0 0 0 
0 0 16 33 33 16 41 188 459 942 1500 1344 1304 2041 4038 6242 9220 11965 15404 15088 13405 8369 2959 850 239 97 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 15 33 71 81 101 71 47 35 45 40 57 93 123 140 68 61 120 449 1426 2689 3181 3146 2300 1102 462 337 183 93 28 8 2 0 0 0 0 0 0 0 0 0 
0 0 0 0 2 2 8 31 61 159 278 453 905 1419 1555 1173 1063 1254 1732 1911 1399 961 795 687 697 937 972 640 348 154 63 18 4 2 2 0 0 0 0 0 0 
8 15 47 51 45 40 55 48 19 5 1 0 1 1 1 1 5 38 196 577 879 1015 1269 1665 1779 1478 1086 1040 946 657 350 206 103 45 22 8 3 1 0 0 0 
9 71 220 226 151 93 65 95 581 1147 1409 1553 1803 1846 1130 471 263 200 198 123 97 71 47 34 7 11 22 78 329 942 1676 1618 994 499 314 163 84 28 9 0 0 
0 0 0 0 0 0 0 0 40 392 1200 2432 5056 6408 5992 6200 6424 6304 5784 6176 6664 6224 5448 3928 2464 1296 712 392 216 120 56 24 16 0 0 8 8 8 8 0 0 
0 0 0 0 34 52 52 155 258 206 189 275 430 1324 7738 15184 13224 8976 9853 6895 5984 10145 16972 20704 19190 14358 9853 5399 2528 1135 447 258 103 17 0 0 0 0 0 0 0 
0 0 2 4 13 22 11 4 2 4 11 22 20 31 74 120 142 179 316 763 2120 3978 4641 3688 2233 1213 652 375 277 338 275 166 74 24 7 2 2 0 0 0 0 
169 161 227 227 54 21 0 0 0 27 182 729 822 756 467 314 114 74 138 149 85 43 64 91 89 145 460 1034 2137 3803 4100 2182 915 299 95 31 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 17 0 17 231 451 162 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 53 53 53 53 0 0 0 0 0 53 0 106 4377 18221 52278 119239 150535 157464 117077 30214 425 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0.03841436 0.3686477 0.807589 0.7067347 0.1271277 0.104904 0.1955548 2.490467 14.76481 31.85525 27.33906 13.68344 5.951515 1.361081 0.1965246 0.008885962 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0.1243989 0.7130571 1.130313 0.6321622 0.2091998 0.9449136 1.719289 1.992029 3.807247 4.326243 10.58049 8.318043 4.847061 2.152752 0.3923221 0.6815642 1.064184 1.11935 2.837001 11.51454 20.24115 15.31362 4.363674 0.9536103 0.02178755 0 0 0 0 0 0 0 
0 0 0 0 4327.847 15868.77 25967.08 25967.08 7213.078 2885.231 1442.616 2885.231 7213.078 17311.39 14426.16 14426.16 142818.9 725635.7 2234612 3062673 3391589 6820687 26946617 42294605 25791082 10924928 4763517 3166541 2781363 1905695 773242 323145.9 24524.47 12983.54 0 0 0 0 1442.616 0 0 
0 0 0 0 0 0.000257425 0.000107632 0.002320053 0.003764301 0.004880402 0.008309865 0.0146554 0.03462257 0.1055515 0.1307652 0.1263006 0.1400861 0.1403063 0.09524478 0.04666813 0.04204461 0.04148742 0.03173413 0.02445764 0.006291537 0.000131614 1.29e-05 0 0 0 0 0.00926328 0.004389424 0.002242362 0.001390942 0.001829668 0.001095443 0 0 0 0 
0 0 0 0 0 0 0 3.960382 41.79291 63.59283 172.9608 438.0506 1094.57 2353.865 2871.825 2719.859 2936.974 3425.417 3244.017 3366.193 3408.499 3683.638 3378.743 3121.851 2803.644 2203.72 1290 711.1453 416.9447 214.0376 189.815 136.1237 31.61674 18.42851 7.527192 5.670359 9.574819 5.606434 0.5771267 0 0 
0 0 0 3.25293 37.19113 202.2133 468.419 851.1002 1152.846 1481.451 1976.53 2595.601 3197.197 3076.796 2905.282 2734.045 3087.834 3072.787 2682.382 1982.846 1861.287 1391.232 1142.278 1172.067 1154.405 852.8345 619.1011 463.4886 274.5516 78.83939 43.78351 15.93745 7.835258 9.120875 16.69576 13.3885 18.48827 11.43492 6.335143 1.573925 8 
0 0 2.106112 11.43164 44.16436 83.98762 277.1961 689.7674 1150.403 1303.688 1344.144 1893.159 3984.62 7099.537 14494.21 22497.34 30094.57 37378.02 29902.82 14623.98 9824.016 7308.543 5373.989 3991.433 3097.587 2432.075 1912.016 1351.714 978.6673 643.7113 263.6186 189.8802 88.51543 62.31517 52.51298 26.89747 11.26524 4.863912 0.7289181 0 0 
0 0 0 0 0 3.253295 66.48002 87.02122 94.82889 122.6771 297.628 909.514 1662.422 2504.586 3557.466 4987.197 6588.568 10299.62 17116.99 26852.01 38965.21 53692.86 58023.59 45494.2 28298.59 16069.18 9355.143 5578.937 3747.458 1929.575 812.3007 564.494 260.8261 177.7635 119.4509 43.49681 5.971819 0 0 0 0 
0 0 0 0 0 0 0 3.07616 28.24846 17.93762 49.28581 171.8517 342.6076 665.3471 1163.023 1740.623 2292.572 3680.28 5717.679 8974.715 12637.73 18212.9 26885.43 37496.13 45771.42 42307.52 30592.66 18805.21 12084.32 6364.607 4040.448 1965.241 944.4518 499.6821 282.1334 158.6138 66.86745 28.75094 13.36992 3.263302 0 
251.0014 302.1121 559.2982 574.1432 504.0979 186.5693 12.20623 0 0 0.005323106 2.17897 9.675614 33.83512 63.51287 69.29422 71.09061 90.16348 181.268 341.5478 549.237 1070.006 1707.548 2433.583 4892.014 8087.19 10393.06 13831.51 16428.84 16081.03 20231.45 19205.26 18998.42 13489.73 9626.738 5685.151 3353.006 2008.779 954.9651 396.3705 190.7648 236.811 
0 0 0 0 0 0 0 0 0 0.8440039 2.081486 1.448099 3.44338 7.057399 67.09954 180.1568 530.8338 1505.835 2645.333 4472.82 7031.018 7861.259 8898.38 10273.8 12422.96 14764.18 16720.03 15826.38 14603.44 13255.81 13288.38 14160.62 13440.93 12543.05 11467.4 9319.122 6509.3 4181.209 2926.775 1733.894 2047.207 
0 0 0 0 0 0 0 0.3847365 3.6559 3.210583 5.92116 7.580403 24.87044 72.53283 130.0869 191.3683 429.4243 790.1156 1719.531 3691.007 7223.61 12112.87 16351.52 16273.15 12946.57 10745.53 8934.645 9443.672 11007.92 12507.96 14165.91 14440.04 14222.47 14098.69 13387.58 13019.48 12758.46 10907.2 9252.212 7321.027 14418.07 
0 0 0 0 0 0 0.849609 3.534267 4.131801 10.16506 52.51478 162.0423 232.4123 266.7035 467.6572 742.368 943.0358 996.1134 1025.845 807.8084 879.0955 1150.036 1781.091 2538.052 3350.784 5861.402 9498.384 11282.24 12255.13 13264.62 12300.43 13991.48 15299 15407.37 14656.84 12925.32 10665.46 9715.792 9492.472 9648.269 35657.73 
0 0 1.252419 0.6699432 0 0 3.857805 1.053955 1.957752 1.88112 5.090959 13.03155 56.55802 142.2142 385.242 505.2255 583.7621 717.7083 923.2371 1111.495 953.1438 988.6686 972.6464 1056.653 1300.681 1349.877 1614.634 1914.135 2122.371 3104.272 4733.437 6733.39 8655.165 10263.34 12364.31 12662.7 10485.48 8171.812 5411.21 3714.574 5659.77 
#Fwtatage 
0.045 0.171 0.377 0.642 0.945 1.265 1.587 1.9 2.196 2.47 2.721 2.946 
0.045 0.171 0.377 0.643 0.946 1.266 1.588 1.902 2.198 2.472 2.723 2.949 
0.03 0.13 0.306 0.548 0.835 1.148 1.47 1.789 2.095 2.382 2.647 2.887 
0.037 0.147 0.33 0.568 0.842 1.134 1.43 1.718 1.991 2.246 2.478 2.688 
0.038 0.147 0.326 0.558 0.825 1.108 1.393 1.671 1.934 2.178 2.402 2.603 
0.034 0.136 0.31 0.54 0.808 1.095 1.387 1.674 1.946 2.201 2.434 2.645 
0.044 0.16 0.34 0.567 0.822 1.087 1.351 1.606 1.845 2.065 2.266 2.446 
0.032 0.13 0.294 0.51 0.76 1.028 1.3 1.566 1.818 2.054 2.27 2.465 
0.032 0.129 0.295 0.516 0.774 1.05 1.332 1.608 1.872 2.117 2.343 2.547 
0.036 0.138 0.304 0.518 0.762 1.02 1.28 1.532 1.77 1.991 2.193 2.375 
0.036 0.136 0.298 0.506 0.743 0.994 1.245 1.49 1.721 1.934 2.13 2.306 
0.041 0.148 0.314 0.524 0.758 1.003 1.247 1.481 1.702 1.905 2.089 2.255 
0.039 0.144 0.309 0.519 0.755 1.002 1.249 1.488 1.712 1.92 2.108 2.278 
0.042 0.138 0.28 0.451 0.638 0.828 1.014 1.191 1.356 1.507 1.643 1.764 
0.044 0.156 0.328 0.541 0.778 1.024 1.267 1.501 1.719 1.921 2.103 2.267 
0.04 0.149 0.322 0.541 0.789 1.048 1.308 1.558 1.794 2.012 2.211 2.389 
0.042 0.151 0.323 0.539 0.781 1.033 1.285 1.527 1.755 1.965 2.156 2.327 
0.034 0.132 0.294 0.504 0.745 1.001 1.26 1.512 1.751 1.973 2.176 2.359 
0.038 0.145 0.315 0.533 0.78 1.041 1.302 1.554 1.793 2.013 2.215 2.396 
0.044 0.158 0.337 0.561 0.812 1.074 1.334 1.585 1.821 2.038 2.236 2.413 
0.042 0.15 0.32 0.532 0.769 1.017 1.263 1.499 1.722 1.927 2.113 2.28 
0.039 0.142 0.305 0.511 0.743 0.985 1.227 1.461 1.68 1.883 2.068 2.234 
0.04 0.148 0.318 0.534 0.776 1.031 1.286 1.531 1.763 1.976 2.171 2.346 
0.039 0.147 0.323 0.549 0.807 1.08 1.354 1.62 1.871 2.104 2.317 2.508 
0.036 0.147 0.335 0.584 0.874 1.186 1.503 1.813 2.109 2.385 2.638 2.867 
0.038 0.146 0.318 0.54 0.792 1.058 1.325 1.583 1.827 2.053 2.26 2.446 
0.038 0.145 0.317 0.537 0.788 1.053 1.318 1.576 1.82 2.045 2.251 2.436 
0.045 0.152 0.312 0.506 0.72 0.94 1.155 1.361 1.553 1.729 1.889 2.031 
0.04 0.14 0.294 0.483 0.693 0.911 1.126 1.333 1.526 1.703 1.864 2.008 
0.037 0.146 0.324 0.557 0.824 1.107 1.394 1.673 1.938 2.183 2.408 2.611 
0.035 0.145 0.336 0.592 0.893 1.218 1.55 1.877 2.189 2.481 2.75 2.994 
0.033 0.139 0.324 0.572 0.864 1.18 1.504 1.822 2.127 2.412 2.674 2.912 
0.036 0.145 0.33 0.576 0.861 1.167 1.478 1.783 2.074 2.344 2.593 2.817 
0.04 0.154 0.341 0.584 0.862 1.157 1.454 1.743 2.017 2.272 2.504 2.714 
0.038 0.149 0.333 0.574 0.852 1.148 1.447 1.74 2.017 2.275 2.511 2.724 
0.037 0.15 0.341 0.595 0.89 1.206 1.527 1.842 2.142 2.422 2.678 2.911 
0.038 0.152 0.347 0.606 0.907 1.23 1.558 1.88 2.187 2.473 2.735 2.973 
0.038 0.149 0.335 0.579 0.861 1.161 1.465 1.762 2.044 2.306 2.546 2.763 
0.036 0.146 0.334 0.585 0.876 1.19 1.51 1.823 2.122 2.4 2.656 2.888 
0.038 0.15 0.337 0.582 0.865 1.167 1.474 1.773 2.057 2.321 2.563 2.782 
0.039 0.15 0.332 0.567 0.837 1.123 1.411 1.691 1.956 2.203 2.428 2.631 
0.031 0.143 0.351 0.644 1 1.395 1.806 2.217 2.614 2.99 3.337 3.655 
0.032 0.145 0.349 0.632 0.971 1.344 1.731 2.115 2.485 2.834 3.156 3.449 
0.03020403 0.1358282 0.3293468 0.6000308 0.9279128 1.291452 1.671325 2.051916 1.921605 2.164767 2.387302 2.588023 
0.02947434 0.1369839 0.3386552 0.6251492 0.9760321 1.368295 1.780799 2.196165 1.921605 2.164767 2.387302 2.588023 
0.03279675 0.1396165 0.3277688 0.5842298 0.8892222 1.222768 1.567622 1.910247 1.921605 2.164767 2.387302 2.588023 
0.03655815 0.143295 0.3204321 0.5526425 0.8212447 1.108974 1.401743 1.688976 1.921605 2.164767 2.387302 2.588023 
0.02950162 0.131752 0.3181598 0.5780467 0.8921188 1.239742 1.602496 1.965551 1.921605 2.164767 2.387302 2.588023 
0.030703 0.1358958 0.3264408 0.5909781 0.9097125 1.261706 1.628386 1.994869 1.921605 2.164767 2.387302 2.588023 
0.02990326 0.1335201 0.3223931 0.5856931 0.9038695 1.256018 1.623482 1.991239 1.921605 2.164767 2.387302 2.588023 
0.02878186 0.1307623 0.3189781 0.5835148 0.90505 1.262466 1.636679 2.012185 1.921605 2.164767 2.387302 2.588023 
0.03108389 0.1335545 0.3152505 0.5639944 0.8607287 1.185996 1.522894 1.858087 1.921605 2.164767 2.387302 2.588023 
0.03216181 0.1351981 0.3150471 0.5587362 0.8473164 1.161917 1.486392 1.80815 1.921605 2.164767 2.387302 2.588023 
0.03429559 0.1372606 0.310734 0.5403961 0.8079192 1.095996 1.390305 1.67997 1.921605 2.164767 2.387302 2.588023 
0.03754324 0.145313 0.3225406 0.5534883 0.8195008 1.103556 1.391883 1.674212 1.921605 2.164767 2.387302 2.588023 
0.03693015 0.1466068 0.3303045 0.5725688 0.8540011 1.156438 1.464931 1.768179 1.921605 2.164767 2.387302 2.588023 
#Inum 
2 
#Inames 
Peru_Acoustic%Peru_CPUE 
#Inumyears 
28 
24 
#Iyears 
1985 1986 1987 1988 1989 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007 2008 2010 2011 2012 2013 
2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020 2021 2022 2023 2024 2025 
#Imonths 
1.5 
2 
#Index 
94.31599 108.1158 109.7887 114.1796 157.3945 229.7567 231.6719 180.3548 145.7255 95.24525 54.25731 29.96718 31.66443 43.99435 52.68116 105.7835 131.5858 96.66069 67.47057 51.85284 75.1713 111.2588 79.74965 24.25087 7.247058 35.28309 50.33216 64.50417 
4.035082 4.789917 5.143813 4.056748 5.400087 7.319863 3.773227 1.31876 2.443799 6.360714 5.500156 2.418261 3.229963 2.603885 2.220946 2.80866 8.268765 14.16666 14.48595 17.69966 22.26334 21.74726 21.63387 11.55651 
#Indexerr 
28.2948 32.43474 32.93661 34.25388 47.21835 68.92701 69.50157 54.10644 43.71765 28.57358 16.27719 8.990154 9.499329 13.1983 15.80435 31.73505 39.47574 28.99821 20.24117 15.55585 22.55139 33.37764 23.92489 7.275261 2.174117 10.58493 15.09965 19.35125 
0.8070163 0.9579833 1.028763 0.8113495 1.080017 1.463973 0.7546454 0.2637519 0.4887599 1.272143 1.100031 0.4836522 0.6459925 0.520777 0.4441892 0.5617321 1.653753 2.833331 2.89719 3.539933 4.452668 4.349451 4.326774 4.622603 
#Inumageyears 
0 
0 
#Inumlengthyears 
0 
0 
#Iyearsage 
#Iyearslength 
#Iagesample 
#Ilengthsample 
#Ipropage 
#Iproplength 
#Iwtatage 
0.04469504 0.1712392 0.3769613 0.6422546 0.9448642 1.265033 1.587172 1.899961 1.899961 1.899961 1.899961 1.899961 
0.04471969 0.17135 0.3772262 0.6427303 0.94559 1.266031 1.58845 1.901515 1.901515 1.901515 1.901515 1.901515 
0.02991285 0.129512 0.3063394 0.5478746 0.8348483 1.147831 1.470177 1.788968 1.788968 1.788968 1.788968 1.788968 
0.03740186 0.1473255 0.3296439 0.5678481 0.8420834 1.134237 1.429747 1.717879 1.717879 1.717879 1.717879 1.717879 
0.03774456 0.1467195 0.3257437 0.5581892 0.8246152 1.107517 1.392947 1.670696 1.670696 1.670696 1.670696 1.670696 
0.03352004 0.1360448 0.3098003 0.5400363 0.807756 1.095094 1.387399 1.673688 1.673688 1.673688 1.673688 1.673688 
0.04400249 0.1596138 0.3402601 0.5672828 0.8215528 1.086946 1.351198 1.605679 1.605679 1.605679 1.605679 1.605679 
0.0323503 0.1298356 0.2937227 0.5097415 0.7599934 1.027838 1.299732 1.565581 1.565581 1.565581 1.565581 1.565581 
0.03165603 0.1292838 0.2954855 0.5163599 0.7737287 1.050385 1.33216 1.608394 1.608394 1.608394 1.608394 1.608394 
0.03614423 0.138327 0.3043133 0.518254 0.7621986 1.020228 1.279791 1.531778 1.531778 1.531778 1.531778 1.531778 
0.03562095 0.1356765 0.2976482 0.5059461 0.7430791 0.9936074 1.245395 1.489659 1.489659 1.489659 1.489659 1.489659 
0.04074171 0.1475887 0.3143789 0.5238564 0.7583707 1.003063 1.246641 1.481166 1.481166 1.481166 1.481166 1.481166 
0.03904316 0.143841 0.3094465 0.5190984 0.755134 1.002448 1.24943 1.487836 1.487836 1.487836 1.487836 1.487836 
0.04160578 0.1383665 0.2802947 0.4514834 0.637731 0.8279733 1.014278 1.191369 1.191369 1.191369 1.191369 1.191369 
0.04418525 0.1562063 0.3280016 0.5412933 0.7781396 1.023772 1.267147 1.50062 1.50062 1.50062 1.50062 1.50062 
0.04034052 0.1493375 0.3221805 0.5414923 0.7888006 1.048236 1.307561 1.558063 1.558063 1.558063 1.558063 1.558063 
0.04170178 0.1514557 0.323104 0.5389448 0.7807909 1.033295 1.284771 1.526996 1.526996 1.526996 1.526996 1.526996 
0.03381045 0.1319162 0.2935177 0.5037093 0.7449269 1.001298 1.260144 1.512165 1.512165 1.512165 1.512165 1.512165 
0.03848356 0.1447618 0.3152595 0.5332353 0.7803542 1.040624 1.301579 1.554263 1.554263 1.554263 1.554263 1.554263 
0.04367918 0.1581319 0.3367144 0.5609367 0.8119062 1.073728 1.334325 1.585215 1.585215 1.585215 1.585215 1.585215 
0.04169115 0.1504464 0.3197406 0.5319757 0.7692713 1.016628 1.262677 1.499443 1.499443 1.499443 1.499443 1.499443 
0.03867936 0.142033 0.3049676 0.5109184 0.7425326 0.9850162 1.227021 1.460509 1.460509 1.460509 1.460509 1.460509 
0.03999584 0.1475967 0.3178373 0.5335269 0.7764952 1.031179 1.285601 1.531251 1.531251 1.531251 1.531251 1.531251 
0.03854004 0.147054 0.3229424 0.5493255 0.8071989 1.079759 1.35378 1.619685 1.619685 1.619685 1.619685 1.619685 
0.03616084 0.1469867 0.3350169 0.5843466 0.8744159 1.185859 1.502778 1.813246 1.813246 1.813246 1.813246 1.813246 
0.03846374 0.1456693 0.318499 0.5401623 0.7920297 1.057747 1.324509 1.583078 1.583078 1.583078 1.583078 1.583078 
0.03813168 0.144632 0.3165144 0.5371211 0.7879157 1.052601 1.318405 1.576104 1.576104 1.576104 1.576104 1.576104 
0.04460936 0.1517795 0.3116154 0.5064972 0.7201468 0.9396213 1.155493 1.361393 1.361393 1.361393 1.361393 1.361393 
0.04000444 0.1404458 0.2937053 0.4833595 0.6934688 0.9109955 1.126237 1.332506 1.332506 1.332506 1.332506 1.332506 
0.03726676 0.1455955 0.3242087 0.5566729 0.8235695 1.107326 1.393896 1.672965 1.672965 1.672965 1.672965 1.672965 
0.03475505 0.1450781 0.335871 0.5920466 0.8927328 1.217712 1.550087 1.876998 1.876998 1.876998 1.876998 1.876998 
0.03317173 0.1393157 0.3236879 0.5719532 0.8639472 1.18001 1.503642 1.822245 1.822245 1.822245 1.822245 1.822245 
0.03575438 0.1450509 0.3302257 0.5755436 0.8607598 1.166844 1.478194 1.783115 1.783115 1.783115 1.783115 1.783115 
0.03969002 0.1538561 0.3410343 0.5837509 0.861693 1.15662 1.454027 1.74331 1.74331 1.74331 1.74331 1.74331 
0.03762765 0.1485613 0.3328652 0.5739282 0.8516711 1.147732 1.44733 1.739548 1.739548 1.739548 1.739548 1.739548 
0.03698672 0.1499861 0.3413752 0.5948746 0.8895608 1.205774 1.527401 1.842368 1.842368 1.842368 1.842368 1.842368 
0.03750013 0.1524306 0.3474249 0.6059891 0.9068017 1.22978 1.558437 1.880403 1.880403 1.880403 1.880403 1.880403 
0.03767176 0.1493532 0.3354552 0.5793457 0.8607349 1.160992 1.465076 1.761855 1.761855 1.761855 1.761855 1.761855 
0.03573535 0.1461526 0.3343205 0.5845552 0.8762744 1.189967 1.50955 1.822916 1.822916 1.822916 1.822916 1.822916 
