"year","length_cm","proportion","ridge_height"
1987,20,0.04361454,0.242898370895773
1987,21,0.1032259,0.574886332499438
1987,22,0.1634551,0.910315172522873
1987,23,0.1795588,1
1987,24,0.1422552,0.792248555904807
1987,25,0.1029674,0.573446692671147
1987,26,0.06120455,0.34086076538716
1987,27,0.03165548,0.176295898613713
1987,28,0.01843463,0.102666257515644
1987,29,0.01671471,0.0930876682178763
1987,30,0.01131668,0.0630249255397118
1987,31,0.008676959,0.0483237747189222
1987,32,0.01182313,0.0658454500698378
1987,33,0.01775395,0.0988754101720439
1987,34,0.01890779,0.105301383168076
1987,35,0.01435005,0.0799183888508945
1987,36,0.009303571,0.0518135062163481
1987,37,0.005299708,0.0295151671764347
1987,38,0.003151588,0.0175518437414373
1987,39,0.001806157,0.0100588609413741
1987,40,0.0006694755,0.00372844717162289
1987,41,0.0003629229,0.00202119250072957
1987,42,0.000288726,0.00160797465788366
1987,43,0.0001881541,0.00104786899890175
1987,44,3.42845e-05,0.000190937453357897
1987,45,2.655756e-05,0.00014790453043794
1987,46,0,0
1987,47,0,0
1987,48,0,0
1987,49,0,0
1987,50,0,0
1989,10,0,0
1989,11,0,0
1989,12,0,0
1989,13,0,0
1989,14,0,0
1989,15,0,0
1989,16,0,0
1989,17,0,0
1989,18,0,0
1989,19,0,0
1989,20,0,0
1989,21,0,0
1989,22,0,0
1989,23,0.0002888446,0.0011541983476094
1989,24,0.001634905,0.00653294072140643
1989,25,0.004389774,0.017541161916057
1989,26,0.01346979,0.053824130209274
1989,27,0.06056828,0.242025672951974
1989,28,0.1839136,0.734903035136876
1989,29,0.2502556,1
1989,30,0.2068257,0.826457829515104
1989,31,0.1315777,0.525773249429783
1989,32,0.06445972,0.257575534773248
1989,33,0.03036676,0.121342978938333
1989,34,0.01580146,0.0631412843508797
1989,35,0.01445761,0.0577713745466635
1989,36,0.01231087,0.0491931848877707
1989,37,0.006632913,0.0265045537442519
1989,38,0.001726206,0.00689777171819532
1989,39,0.0005069721,0.00202581720449013
1989,40,0.0005919655,0.00236544357049353
1989,41,0,0
1989,42,8.444002e-05,0.000337415106794813
1989,43,0.0001368969,0.000547028318247424
1989,44,0,0
1989,45,0,0
1989,46,0,0
1989,47,0,0
1989,48,0,0
1989,49,0,0
1989,50,0,0
1990,10,0,0
1990,11,0,0
1990,12,0,0
1990,13,0,0
1990,14,0,0
1990,15,0,0
1990,16,0.000472214,0.00336498693095497
1990,17,0.0171627,0.122301035547232
1990,18,0.06826478,0.486453371870626
1990,19,0.09711322,0.692026742373065
1990,20,0.1115747,0.795078941592628
1990,21,0.1170999,0.834451399399708
1990,22,0.06694844,0.477073160998663
1990,23,0.03860401,0.275091355047616
1990,24,0.02233269,0.159142274441395
1990,25,0.01239554,0.0883303546742145
1990,26,0.005247697,0.0373949773251356
1990,27,0.009079495,0.0647002884596199
1990,28,0.03837697,0.273473472831493
1990,29,0.1139254,0.811829979847732
1990,30,0.1403316,1
1990,31,0.0810211,0.577354637159414
1990,32,0.03799212,0.270731039908331
1990,33,0.01659673,0.118267945352294
1990,34,0.004545617,0.0323919701621018
1990,35,0.0008390788,0.00597925770104524
1990,36,7.592868e-05,0.000541066160437136
1990,37,0,0
1990,38,0,0
1990,39,0,0
1990,40,0,0
1990,41,0,0
1990,42,0,0
1990,43,0,0
1990,44,0,0
1990,45,0,0
1990,46,0,0
1990,47,0,0
1990,48,0,0
1990,49,0,0
1990,50,0,0
1996,10,0,0
1996,11,0,0
1996,12,0,0
1996,13,0,0
1996,14,0.0002488803,0.000953755484336516
1996,15,0.003086294,0.0118272512078091
1996,16,0.02149388,0.0823685359173505
1996,17,0.2208199,0.846222825493384
1996,18,0.2609477,1
1996,19,0.1208613,0.463162924984585
1996,20,0.0799685,0.306454128547598
1996,21,0.03911645,0.149901493670954
1996,22,0.009965064,0.0381879740653012
1996,23,0.004369065,0.0167430676721811
1996,24,0.002695431,0.0103293916750368
1996,25,0.00502135,0.0192427448105502
1996,26,0.007245596,0.0277664681466823
1996,27,0.005922813,0.022697318274888
1996,28,0.02664616,0.10211302877933
1996,29,0.06894536,0.264211410945565
1996,30,0.06208674,0.2379279066265
1996,31,0.02470618,0.0946786654950398
1996,32,0.01650941,0.0632671221091429
1996,33,0.01214019,0.0465234604482048
1996,34,0.005480143,0.0210009247063684
1996,35,0.00127232,0.00487576629339902
1996,36,0.0001525829,0.000584725981489777
1996,37,0,0
1996,38,0.0002985966,0.00114427756979655
1996,39,0,0
1996,40,0,0
1996,41,0,0
1996,42,0,0
1996,43,0,0
1996,44,0,0
1996,45,0,0
1996,46,0,0
1996,47,0,0
1996,48,0,0
1996,49,0,0
1996,50,0,0
1997,10,0.06833624,0.338020605848959
1997,11,0.01403077,0.0694022582443429
1997,12,0.01933709,0.0956496125212016
1997,13,0.009114113,0.0450823457368429
1997,14,0.004359606,0.0215644972767415
1997,15,0.0008708751,0.004307724992197
1997,16,0,0
1997,17,0,0
1997,18,0,0
1997,19,0,0
1997,20,0,0
1997,21,0,0
1997,22,0,0
1997,23,0.01023867,0.0506448911512772
1997,24,0.05600799,0.277039748048509
1997,25,0.1309268,0.647620592790377
1997,26,0.1241638,0.614167869061993
1997,27,0.06675402,0.330194261247817
1997,28,0.07185112,0.355406722894415
1997,29,0.126596,0.626198582451343
1997,30,0.2021659,1
1997,31,0.08029573,0.397177417160856
1997,32,0.01218702,0.0602822731232122
1997,33,0.002764309,0.0136734681763838
1997,34,0,0
1997,35,0,0
1997,36,0,0
1997,37,0,0
1997,38,0,0
1997,39,0,0
1997,40,0,0
1997,41,0,0
1997,42,0,0
1997,43,0,0
1997,44,0,0
1997,45,0,0
1997,46,0,0
1997,47,0,0
1997,48,0,0
1997,49,0,0
1997,50,0,0
1998,10,0,0
1998,11,0,0
1998,12,0,0
1998,13,0.008311567,0.0198984317916512
1998,14,0.1770466,0.423861071449434
1998,15,0.4176996,1
1998,16,0.04992724,0.119529058682364
1998,17,0,0
1998,18,0.002210821,0.00529284921508184
1998,19,0.03481903,0.0833590216509664
1998,20,0.114694,0.274584893066692
1998,21,0.1219739,0.292013446984388
1998,22,0.04975187,0.119109211500322
1998,23,0.01221269,0.0292379738931998
1998,24,0.009438433,0.0225962222611657
1998,25,0.001914179,0.0045826689802911
1998,26,0,0
1998,27,0,0
1998,28,0,0
1998,29,0,0
1998,30,0,0
1998,31,0,0
1998,32,0,0
1998,33,0,0
1998,34,0,0
1998,35,0,0
1998,36,0,0
1998,37,0,0
1998,38,0,0
1998,39,0,0
1998,40,0,0
1998,41,0,0
1998,42,0,0
1998,43,0,0
1998,44,0,0
1998,45,0,0
1998,46,0,0
1998,47,0,0
1998,48,0,0
1998,49,0,0
1998,50,0,0
2000,10,0,0
2000,11,0,0
2000,12,0,0
2000,13,0,0
2000,14,0,0
2000,15,0.001644286,0.00757873088477816
2000,16,0.05433504,0.250437360516149
2000,17,0.2169606,1
2000,18,0.2139442,0.986097014849701
2000,19,0.1376872,0.634618451460772
2000,20,0.07892374,0.363769919515341
2000,21,0.04810405,0.221717906384846
2000,22,0.04090529,0.188537872775057
2000,23,0.04289351,0.197701840795057
2000,24,0.04471587,0.206101338215326
2000,25,0.03989106,0.183863153033316
2000,26,0.02549266,0.117499029777757
2000,27,0.02086372,0.0961636352406842
2000,28,0.01028279,0.0473947343434707
2000,29,0.01062783,0.0489850691784591
2000,30,0.007731881,0.0356372585621537
2000,31,0.004445309,0.0204890150561899
2000,32,0.0005509115,0.00253922371158634
2000,33,0,0
2000,34,0,0
2000,35,0,0
2000,36,0,0
2000,37,0,0
2000,38,0,0
2000,39,0,0
2000,40,0,0
2000,41,0,0
2000,42,0,0
2000,43,0,0
2000,44,0,0
2000,45,0,0
2000,46,0,0
2000,47,0,0
2000,48,0,0
2000,49,0,0
2000,50,0,0
2001,10,0,0
2001,11,0,0
2001,12,0,0
2001,13,0,0
2001,14,0,0
2001,15,0,0
2001,16,3.604651e-05,0.000236318334899108
2001,17,0.005013953,0.0328711163500263
2001,18,0.0283686,0.185982507472119
2001,19,0.04386512,0.287576581437413
2001,20,0.1094326,0.717432278899679
2001,21,0.1525337,1
2001,22,0.1317116,0.863491805417426
2001,23,0.1121837,0.735468293236183
2001,24,0.09883837,0.647977266663039
2001,25,0.07700698,0.504852239210089
2001,26,0.111936,0.73384438979714
2001,27,0.0784093,0.514045748578839
2001,28,0.03148372,0.206405010827116
2001,29,0.0149907,0.0982779543143581
2001,30,0.002537209,0.0166337602772371
2001,31,0.001652326,0.0108325307784444
2001,32,0,0
2001,33,0,0
2001,34,0,0
2001,35,0,0
2001,36,0,0
2001,37,0,0
2001,38,0,0
2001,39,0,0
2001,40,0,0
2001,41,0,0
2001,42,0,0
2001,43,0,0
2001,44,0,0
2001,45,0,0
2001,46,0,0
2001,47,0,0
2001,48,0,0
2001,49,0,0
2001,50,0,0
2002,10,0,0
2002,11,0,0
2002,12,0,0
2002,13,0,0
2002,14,0,0
2002,15,0.09931438,0.19090104742022
2002,16,0.5202401,1
2002,17,0.1210624,0.232704860697974
2002,18,0.02618009,0.0503230912034655
2002,19,0.00978594,0.0188104300302879
2002,20,0.002847551,0.00547353231709743
2002,21,0.002466825,0.00474170483974611
2002,22,0.01231754,0.0236766446877125
2002,23,0.04954502,0.0952349117263356
2002,24,0.0806872,0.155096079675519
2002,25,0.05453712,0.10483067337562
2002,26,0.01995656,0.0383602878747717
2002,27,0.001059242,0.00203606373288026
2002,28,0,0
2002,29,0,0
2002,30,0,0
2002,31,0,0
2002,32,0,0
2002,33,0,0
2002,34,0,0
2002,35,0,0
2002,36,0,0
2002,37,0,0
2002,38,0,0
2002,39,0,0
2002,40,0,0
2002,41,0,0
2002,42,0,0
2002,43,0,0
2002,44,0,0
2002,45,0,0
2002,46,0,0
2002,47,0,0
2002,48,0,0
2002,49,0,0
2002,50,0,0
2005,10,0,0
2005,11,0,0
2005,12,0,0
2005,13,0,0
2005,14,0,0
2005,15,0,0
2005,16,9.183673e-05,0.000561932433540435
2005,17,0.008707702,0.0532808624109865
2005,18,0.03022778,0.184958349191276
2005,19,0.04344338,0.265822228694574
2005,20,0.09337196,0.571326229791067
2005,21,0.1476155,0.903232695058808
2005,22,0.1634302,1
2005,23,0.1150767,0.704133630136903
2005,24,0.05397926,0.33028938347992
2005,25,0.02720507,0.166462930351918
2005,26,0.02968565,0.18164115322627
2005,27,0.04232554,0.258982366784107
2005,28,0.04846511,0.296549291379439
2005,29,0.05856912,0.358373911308926
2005,30,0.05537656,0.338839210868004
2005,31,0.03965372,0.242633980745297
2005,32,0.02411652,0.147564648394238
2005,33,0.008618828,0.0527370583894531
2005,34,0.003886438,0.0237804151252339
2005,35,0.001698486,0.0103927303521626
2005,36,0.0005046083,0.00308760743118469
2005,37,0,0
2005,38,0,0
2005,39,7.142857e-05,0.000437058573017716
2005,40,0.0005868993,0.00359113125970598
2005,41,0.0001912442,0.00117018886350258
2005,42,0.0009693878,0.00593150959859316
2005,43,0.001125411,0.00688618749778193
2005,44,0.0007182357,0.00439475506974843
2005,45,0.0002873601,0.00175830476864129
2005,46,0,0
2005,47,0,0
2005,48,0,0
2005,49,0,0
2005,50,0,0
2011,10,0,0
2011,11,0,0
2011,12,0,0
2011,13,0,0
2011,14,0,0
2011,15,0,0
2011,16,0,0
2011,17,0,0
2011,18,0,0
2011,19,0,0
2011,20,0,0
2011,21,0,0
2011,22,0,0
2011,23,0,0
2011,24,0.0009001211,0.00228227803585179
2011,25,0.001320823,0.00334897751219016
2011,26,0.003561743,0.00903088242043084
2011,27,0.003922518,0.00994563584459169
2011,28,0.00223184,0.00565888235653565
2011,29,0.01849697,0.0468994987016853
2011,30,0.1344146,0.34081135224783
2011,31,0.3943959,1
2011,32,0.3307863,0.838716376108372
2011,33,0.09256598,0.234703200515016
2011,34,0.01614467,0.0409351872065607
2011,35,0.001258475,0.00319089270451341
2011,36,0,0
2011,37,0,0
2011,38,0,0
2011,39,0,0
2011,40,0,0
2011,41,0,0
2011,42,0,0
2011,43,0,0
2011,44,0,0
2011,45,0,0
2011,46,0,0
2011,47,0,0
2011,48,0,0
2011,49,0,0
2011,50,0,0
2016,10,0,0
2016,11,0,0
2016,12,0,0
2016,13,0,0
2016,14,0,0
2016,15,0,0
2016,16,0,0
2016,17,0,0
2016,18,0.001975,0.00540950204369618
2016,19,0.03495167,0.095732217871187
2016,20,0.2004967,0.54915813083764
2016,21,0.3650983,1
2016,22,0.2240383,0.613638299603148
2016,23,0.05547333,0.151940806078801
2016,24,0.004633333,0.0126906452317088
2016,25,0.01669,0.0457137160047034
2016,26,0.02799,0.0766642846597752
2016,27,0.02215167,0.0606731666512827
2016,28,0.01126833,0.0308638248931863
2016,29,0.01322333,0.0362185471693514
2016,30,0.008238333,0.0225646983291897
2016,31,0.009641667,0.0264084138436142
2016,32,0.00413,0.0113120219951723
2016,33,0,0
2016,34,0,0
2016,35,0,0
2016,36,0,0
2016,37,0,0
2016,38,0,0
2016,39,0,0
2016,40,0,0
2016,41,0,0
2016,42,0,0
2016,43,0,0
2016,44,0,0
2016,45,0,0
2016,46,0,0
2016,47,0,0
2016,48,0,0
2016,49,0,0
2016,50,0,0
2017,10,0,0
2017,11,0,0
2017,12,0,0
2017,13,0,0
2017,14,0,0
2017,15,0,0
2017,16,0,0
2017,17,0,0
2017,18,0,0
2017,19,0.01116774,0.0413471762716182
2017,20,0.06671613,0.24700822075641
2017,21,0.1794,0.664206314180694
2017,22,0.2384903,0.882980842423901
2017,23,0.2700968,1
2017,24,0.1801903,0.667132302196842
2017,25,0.04966774,0.183888665100808
2017,26,0.004270968,0.0158127308431644
2017,27,0,0
2017,28,0,0
2017,29,0,0
2017,30,0,0
2017,31,0,0
2017,32,0,0
2017,33,0,0
2017,34,0,0
2017,35,0,0
2017,36,0,0
2017,37,0,0
2017,38,0,0
2017,39,0,0
2017,40,0,0
2017,41,0,0
2017,42,0,0
2017,43,0,0
2017,44,0,0
2017,45,0,0
2017,46,0,0
2017,47,0,0
2017,48,0,0
2017,49,0,0
2017,50,0,0
2019,10,0,0
2019,11,0,0
2019,12,0,0
2019,13,0,0
2019,14,0,0
2019,15,0,0
2019,16,0,0
2019,17,0,0
2019,18,0,0
2019,19,0,0
2019,20,0,0
2019,21,0,0
2019,22,0,0
2019,23,0,0
2019,24,0,0
2019,25,0,0
2019,26,0,0
2019,27,3.586957e-05,0.000204951169955524
2019,28,0.004942391,0.0282397814589818
2019,29,0.0370913,0.21193187791689
2019,30,0.08785326,0.501975028454671
2019,31,0.1242674,0.710037756720559
2019,32,0.1314707,0.751195896127879
2019,33,0.1487141,0.849721052799985
2019,34,0.1750152,1
2019,35,0.1195033,0.682816692492995
2019,36,0.06651413,0.380047732996905
2019,37,0.0472087,0.269740571104681
2019,38,0.02732935,0.156154151182297
2019,39,0.0220663,0.126082191718205
2019,40,0.006247826,0.0356987621646577
2019,41,0.001740217,0.0099432335020044
2019,42,0,0
2019,43,0,0
2019,44,0,0
2019,45,0,0
2019,46,0,0
2019,47,0,0
2019,48,0,0
2019,49,0,0
2019,50,0,0
