ANO,MACROZONA,TRIMESTRE,GRUPO_EDAD,CAPT,PORC,L_PR,VAR,P_PR,CAPT_TON,PORC_TON,CRITERIO LECTURA
1980,Arica - antofagasta (Fleet 1),1° trimestre,4,510427.1905,0.205887214,27.84478818,0.131121368,0.225364234,115.0320329,0.109586746,antiguo
1980,Arica - antofagasta (Fleet 1),1° trimestre,5,22674421.09,9.14601234,30.03308958,1.422749642,0.289225772,6558.026956,6.247588754,antiguo
1980,Arica - antofagasta (Fleet 1),1° trimestre,6,61080225.33,24.63747552,31.74841319,2.518033936,0.347219873,21208.2681,20.20432947,antiguo
1980,Arica - antofagasta (Fleet 1),1° trimestre,7,96043108.01,38.74019308,34.42963524,2.942346424,0.451179226,43332.65515,41.28141144,antiguo
1980,Arica - antofagasta (Fleet 1),1° trimestre,8,55292538.39,22.30293935,35.45844049,1.497774485,0.493929831,27310.63412,26.01782697,antiguo
1980,Arica - antofagasta (Fleet 1),1° trimestre,9,12303407.98,4.962734033,36.06057942,2.396428937,0.522764182,6431.781013,6.127318932,antiguo
1980,Arica - antofagasta (Fleet 1),1° trimestre,10,11797,0.004758468,45,0,1.062208415,12.53087267,0.011937697,antiguo
1980,Arica - antofagasta (Fleet 1),2° trimestre,2,18575.53333,0.005755233,24,0,0.135783812,2.522256725,0.002273725,antiguo
1980,Arica - antofagasta (Fleet 1),2° trimestre,3,2533333.764,0.784899481,23.85762923,1.352026413,0.134333347,340.3112033,0.30677842,antiguo
1980,Arica - antofagasta (Fleet 1),2° trimestre,4,21607186.46,6.694526274,27.34577125,1.577148883,0.206858532,4469.630862,4.029212906,antiguo
1980,Arica - antofagasta (Fleet 1),2° trimestre,5,62681759.78,19.42060752,28.92765652,1.521900641,0.24698626,15481.53341,13.95605054,antiguo
1980,Arica - antofagasta (Fleet 1),2° trimestre,6,72539738.65,22.4748922,30.82976124,2.50773468,0.303087524,21985.88981,19.819496,antiguo
1980,Arica - antofagasta (Fleet 1),2° trimestre,7,75436346.31,23.37234435,33.55974095,2.971999969,0.396634893,29920.68715,26.97243297,antiguo
1980,Arica - antofagasta (Fleet 1),2° trimestre,8,77233928.53,23.9292869,34.60773829,2.273071318,0.436147117,33685.35528,30.3661471,antiguo
1980,Arica - antofagasta (Fleet 1),2° trimestre,9,10708136.98,3.317688052,35.43720042,3.127133418,0.471108105,5044.69012,4.54760833,antiguo
1980,Arica - antofagasta (Fleet 1),3° trimestre,4,1077899.786,16.71429628,29.22222222,0.172839667,0.247783591,267.0858796,14.8713364,antiguo
1980,Arica - antofagasta (Fleet 1),3° trimestre,5,2201862.429,34.14285956,30.08368247,1.097599256,0.268652518,591.5358856,32.93670621,antiguo
1980,Arica - antofagasta (Fleet 1),3° trimestre,6,2420667.125,37.53572276,30.7640337,0.80445296,0.285158735,690.2743758,38.43446336,antiguo
1980,Arica - antofagasta (Fleet 1),3° trimestre,7,613418.5179,9.511885045,32.41176068,1.941837589,0.329108355,201.8811592,11.24073889,antiguo
1980,Arica - antofagasta (Fleet 1),3° trimestre,8,135121.1429,2.095236353,32.63636229,0.867774039,0.334517301,45.20036005,2.516755138,antiguo
1980,Arica - antofagasta (Fleet 1),4° trimestre,5,1198183.331,3.44633878,33.37454663,0.624961097,0.461739228,553.2482464,3.1561075,antiguo
1980,Arica - antofagasta (Fleet 1),4° trimestre,6,13597802.52,39.11140554,34.49936547,1.495342715,0.495498422,6737.68969,38.43640373,antiguo
1980,Arica - antofagasta (Fleet 1),4° trimestre,7,16346202.33,47.01663723,34.91746488,2.555986449,0.508710934,8315.491859,47.4372696,antiguo
1980,Arica - antofagasta (Fleet 1),4° trimestre,8,3624658.817,10.42561846,35.6258077,2.373571617,0.530537919,1923.018945,10.97021916,antiguo
1980,Caldera - Guaitecas (Fleet 2),1° trimestre,2,59515.6,0.319998658,19.9176384,1.910887075,0.093274004,5.551258307,0.115989072,antiguo
1980,Caldera - Guaitecas (Fleet 2),1° trimestre,3,258719.5667,1.391062413,21.44113169,0.88523722,0.113064857,29.25209075,0.611198878,antiguo
1980,Caldera - Guaitecas (Fleet 2),1° trimestre,4,3604849.69,19.38226386,26.62949145,1.344454093,0.202950096,731.6045893,15.28628868,antiguo
1980,Caldera - Guaitecas (Fleet 2),1° trimestre,5,7693418.032,41.36534699,28.20375141,1.974514116,0.237308279,1825.711791,38.1467775,antiguo
1980,Caldera - Guaitecas (Fleet 2),1° trimestre,6,4623033.977,24.85675467,30.5467812,1.765502417,0.293967812,1359.023183,28.39569488,antiguo
1980,Caldera - Guaitecas (Fleet 2),1° trimestre,7,2003327.353,10.77132826,32.43652648,2.474293511,0.34604698,693.2453807,14.48480391,antiguo
1980,Caldera - Guaitecas (Fleet 2),1° trimestre,8,312110.6105,1.678131053,34.23748689,1.070775555,0.399087095,124.5593168,2.602566607,antiguo
1980,Caldera - Guaitecas (Fleet 2),1° trimestre,9,43728.1703,0.235114085,33.95716588,1.127861534,0.390384343,17.07079304,0.356680472,antiguo
1980,Caldera - Guaitecas (Fleet 2),2° trimestre,2,5763.8,0.009543305,24,0,0.143734689,0.828457999,0.005605301,antiguo
1980,Caldera - Guaitecas (Fleet 2),2° trimestre,3,1039278.527,1.720766136,22.98432911,5.50569773,0.130729128,135.8639757,0.919248089,antiguo
1980,Caldera - Guaitecas (Fleet 2),2° trimestre,4,10100078.36,16.72301732,27.21459125,0.741212575,0.204476909,2065.232804,13.97325008,antiguo
1980,Caldera - Guaitecas (Fleet 2),2° trimestre,5,26914602.55,44.56335374,28.48194559,1.359242467,0.23249427,6257.490871,42.33783457,antiguo
1980,Caldera - Guaitecas (Fleet 2),2° trimestre,6,16221817.93,26.85897403,29.89412168,2.063270633,0.266446685,4322.24961,29.24410003,antiguo
1980,Caldera - Guaitecas (Fleet 2),2° trimestre,7,5238319.105,8.673249653,31.87143487,1.409404837,0.317740397,1664.425591,11.26141081,antiguo
1980,Caldera - Guaitecas (Fleet 2),2° trimestre,8,756141.9675,1.251968031,33.15414425,1.731242648,0.354804212,268.2823547,1.815183463,antiguo
1980,Caldera - Guaitecas (Fleet 2),2° trimestre,9,120265.7567,0.199127795,38.31033367,18.23086354,0.544870901,65.52931117,0.443367668,antiguo
1980,Caldera - Guaitecas (Fleet 2),3° trimestre,3,618357.9481,4.973479259,23.66634497,10.34829132,0.141373439,87.41938962,2.852854212,antiguo
1980,Caldera - Guaitecas (Fleet 2),3° trimestre,4,2979253.831,23.96226519,27.44414261,1.091128715,0.209399199,623.8533673,20.35890109,antiguo
1980,Caldera - Guaitecas (Fleet 2),3° trimestre,5,4921109.705,39.58069452,28.8378746,1.284592084,0.242811847,1194.903737,38.9946232,antiguo
1980,Caldera - Guaitecas (Fleet 2),3° trimestre,6,3233338.189,26.00587648,30.3392483,0.952555453,0.282075028,912.0439592,29.76374534,antiguo
1980,Caldera - Guaitecas (Fleet 2),3° trimestre,7,574362.5322,4.619622258,32.45130591,1.570883538,0.345247432,198.2971893,6.471252823,antiguo
1980,Caldera - Guaitecas (Fleet 2),3° trimestre,8,106683.795,0.858062298,35.35988306,3.475014956,0.447683313,47.76055483,1.558623328,antiguo
1980,Caldera - Guaitecas (Fleet 2),4° trimestre,3,516837.3214,13.1839798,24.01890869,6.143005478,0.162100956,83.77982399,8.522047979,antiguo
1980,Caldera - Guaitecas (Fleet 2),4° trimestre,4,1913379.069,48.80829994,27.17203822,2.29893967,0.222926302,426.5425201,43.3877233,antiguo
1980,Caldera - Guaitecas (Fleet 2),4° trimestre,5,871991.2551,22.24358539,30.10629298,1.31827328,0.293625742,256.0390794,26.044186,antiguo
1980,Caldera - Guaitecas (Fleet 2),4° trimestre,6,543178.2406,13.85590911,31.97764763,1.38060779,0.345960871,187.9184171,19.11498127,antiguo
1980,Caldera - Guaitecas (Fleet 2),4° trimestre,7,71915.25331,1.834482936,33.13126387,1.572028564,0.381097469,27.40672105,2.787799981,antiguo
1980,Caldera - Guaitecas (Fleet 2),4° trimestre,8,1040.637931,0.026545586,35,0,0.441055925,0.458979526,0.046687202,antiguo
1980,Caldera - Guaitecas (Fleet 2),4° trimestre,9,1850.222222,0.047197235,37,0,0.513136638,0.949416811,0.096574273,antiguo
1981,Arica - antofagasta (Fleet 1),1° trimestre,3,90556.25,0.052057766,23.00000552,4.000044172,0.123537262,11.18707119,0.013405766,antiguo
1981,Arica - antofagasta (Fleet 1),1° trimestre,4,3044723.583,1.750309971,27.80386647,3.230876603,0.227412482,692.4081467,0.829731161,antiguo
1981,Arica - antofagasta (Fleet 1),1° trimestre,5,15403836.96,8.855151769,29.88922246,1.662340056,0.285887328,4403.761788,5.277145278,antiguo
1981,Arica - antofagasta (Fleet 1),1° trimestre,6,34699087.4,19.94734728,32.93162433,3.486307986,0.394949277,13704.37947,16.42232366,antiguo
1981,Arica - antofagasta (Fleet 1),1° trimestre,7,51952379.6,29.86568914,35.17485802,2.10558377,0.487583423,25331.1191,30.35495605,antiguo
1981,Arica - antofagasta (Fleet 1),1° trimestre,8,54392183.01,31.26825069,36.45235619,2.136484534,0.547961167,29804.80406,35.71589214,antiguo
1981,Arica - antofagasta (Fleet 1),1° trimestre,9,10289680.76,5.915194053,38.33009551,2.256467318,0.646000375,6647.137628,7.965442419,antiguo
1981,Arica - antofagasta (Fleet 1),1° trimestre,10,4080945.444,2.345999335,39.23901484,3.505682153,0.699568421,2854.900559,3.421103531,antiguo
1981,Arica - antofagasta (Fleet 1),2° trimestre,3,2598551.186,0.357359079,26.26731981,1.243287777,0.183888476,477.843617,0.172552941,antiguo
1981,Arica - antofagasta (Fleet 1),2° trimestre,4,36835580.08,5.065718564,27.50509265,1.384908361,0.211983667,7808.541347,2.819723283,antiguo
1981,Arica - antofagasta (Fleet 1),2° trimestre,5,101104767.1,13.90417348,29.50078548,3.160197411,0.264646914,26757.06456,9.662178193,antiguo
1981,Arica - antofagasta (Fleet 1),2° trimestre,6,149490405.4,20.55828414,31.85157425,4.11188137,0.335736169,50189.33605,18.12374849,antiguo
1981,Arica - antofagasta (Fleet 1),2° trimestre,7,273787787.9,37.6519625,34.0257095,3.017447421,0.409721535,112176.7526,40.507873,antiguo
1981,Arica - antofagasta (Fleet 1),2° trimestre,8,131659741.1,18.10616782,35.5533279,3.487546943,0.469414172,61802.9484,22.31751166,antiguo
1981,Arica - antofagasta (Fleet 1),2° trimestre,9,28952916.89,3.98167555,37.41305463,3.082611896,0.548420588,15878.37571,5.73380145,antiguo
1981,Arica - antofagasta (Fleet 1),2° trimestre,10,2724347.363,0.374658875,40.00697082,2.844354532,0.673534077,1834.940787,0.662610983,antiguo
1981,Arica - antofagasta (Fleet 1),3° trimestre,2,210751,0.400487416,26,0,0.167935357,35.39254445,0.145310754,antiguo
1981,Arica - antofagasta (Fleet 1),3° trimestre,3,2171479.111,4.12643384,27.22465706,1.953160759,0.197238799,428.2999313,1.758465993,antiguo
1981,Arica - antofagasta (Fleet 1),3° trimestre,4,9878515.549,18.77201611,28.8893413,1.450002371,0.238863681,2359.618582,9.687858274,antiguo
1981,Arica - antofagasta (Fleet 1),3° trimestre,5,8517980.629,16.18660909,29.50592306,1.857886327,0.256383515,2183.869813,8.966288618,antiguo
1981,Arica - antofagasta (Fleet 1),3° trimestre,6,5111360.775,9.713053174,31.3081563,2.05497144,0.311415578,1591.757372,6.53525953,antiguo
1981,Arica - antofagasta (Fleet 1),3° trimestre,7,7499091.602,14.25042737,36.80800787,8.817493435,0.538342922,4037.082888,16.57500375,antiguo
1981,Arica - antofagasta (Fleet 1),3° trimestre,8,8838510.328,16.79570756,39.20806278,5.1384837,0.654733721,5786.870754,23.75908722,antiguo
1981,Arica - antofagasta (Fleet 1),3° trimestre,9,7815846.915,14.85235342,40.60103056,4.117156319,0.731939289,5720.725431,23.48751515,antiguo
1981,Arica - antofagasta (Fleet 1),3° trimestre,10,2580090.089,4.902912028,42.61448699,4.362371456,0.857658042,2212.835014,9.085210705,antiguo
1981,Arica - antofagasta (Fleet 1),4° trimestre,4,7233065.557,10.36939477,30.36483957,1.159798358,0.298672515,2160.317884,8.224040329,antiguo
1981,Arica - antofagasta (Fleet 1),4° trimestre,5,28034155.05,40.19004371,32.03791821,2.619238255,0.363418936,10188.1428,38.78489266,antiguo
1981,Arica - antofagasta (Fleet 1),4° trimestre,6,28245401.73,40.49288905,32.89302664,2.661547733,0.398890653,11266.82675,42.89129774,antiguo
1981,Arica - antofagasta (Fleet 1),4° trimestre,7,5359102.062,7.682862055,32.67723715,4.435201167,0.392601331,2103.990604,8.009609929,antiguo
1981,Arica - antofagasta (Fleet 1),4° trimestre,8,543237.6,0.77879083,36,2.19E-13,0.543620667,295.3151863,1.124225291,antiguo
1981,Arica - antofagasta (Fleet 1),4° trimestre,9,339018,0.486019579,39.3724463,0.606178143,0.748440279,253.7347264,0.965934059,antiguo
1981,Caldera - Guaitecas (Fleet 2),1° trimestre,2,130973.7581,1.257945331,21.21568536,0.603397398,0.104828191,13.72974209,0.612570536,antiguo
1981,Caldera - Guaitecas (Fleet 2),1° trimestre,3,1496424.116,14.37249534,21.70498531,1.792954099,0.112763062,168.7413656,7.528618384,antiguo
1981,Caldera - Guaitecas (Fleet 2),1° trimestre,4,2341692.649,22.49092776,25.08654588,3.078655127,0.172208307,403.258927,17.99192842,antiguo
1981,Caldera - Guaitecas (Fleet 2),1° trimestre,5,3073931.577,29.52376055,27.18409449,1.924719158,0.216078773,664.211363,29.63466522,antiguo
1981,Caldera - Guaitecas (Fleet 2),1° trimestre,6,2178227.173,20.92091378,29.24652042,3.249023037,0.26807483,583.9278786,26.05271177,antiguo
1981,Caldera - Guaitecas (Fleet 2),1° trimestre,7,805205.1741,7.733641481,31.53253016,2.716692125,0.332585156,267.7992883,11.94821814,antiguo
1981,Caldera - Guaitecas (Fleet 2),1° trimestre,8,341024.2236,3.275387649,32.28540209,3.661057321,0.356933187,121.7228629,5.430825928,antiguo
1981,Caldera - Guaitecas (Fleet 2),1° trimestre,9,43228.70096,0.415192656,33.6531654,4.053500945,0.4027112,17.40868206,0.77671129,antiguo
1981,Caldera - Guaitecas (Fleet 2),1° trimestre,10,1013.628571,0.009735457,37,0,0.525166092,0.532323355,0.023750308,antiguo
1981,Caldera - Guaitecas (Fleet 2),2° trimestre,2,414944.35,0.444667586,20.81012695,0.153821647,0.095955784,39.8163103,0.178682042,antiguo
1981,Caldera - Guaitecas (Fleet 2),2° trimestre,3,3993395.448,4.279449792,22.15944121,1.896213499,0.115498576,461.2314891,2.069849857,antiguo
1981,Caldera - Guaitecas (Fleet 2),2° trimestre,4,9141658.936,9.796492969,26.25221286,1.733642499,0.185311942,1694.058573,7.602357987,antiguo
1981,Caldera - Guaitecas (Fleet 2),2° trimestre,5,34028977.91,36.46653689,28.16648706,1.15740821,0.2252272,7664.251406,34.39455035,antiguo
1981,Caldera - Guaitecas (Fleet 2),2° trimestre,6,31447516.43,33.70016053,29.56179026,1.190124399,0.257933997,8111.383618,36.40112745,antiguo
1981,Caldera - Guaitecas (Fleet 2),2° trimestre,7,11750379.9,12.59208146,30.87649676,1.37275441,0.291532389,3425.616325,15.37299952,antiguo
1981,Caldera - Guaitecas (Fleet 2),2° trimestre,8,2395216.967,2.566790814,32.62542479,3.063184926,0.341579795,818.1577205,3.671613237,antiguo
1981,Caldera - Guaitecas (Fleet 2),2° trimestre,9,143538.0618,0.15381996,36.87786046,1.106919596,0.479421857,68.81528406,0.308819561,antiguo
1981,Caldera - Guaitecas (Fleet 2),3° trimestre,2,24468.5,0.126902013,21.92817296,0.994881536,0.114422318,2.799742485,0.054210227,antiguo
1981,Caldera - Guaitecas (Fleet 2),3° trimestre,3,306861.9311,1.591490971,25.83955074,5.130199975,0.181438848,55.67667513,1.078043851,antiguo
1981,Caldera - Guaitecas (Fleet 2),3° trimestre,4,4562248.691,23.66138274,28.79622007,1.238199125,0.240369174,1096.623947,21.23346446,antiguo
1981,Caldera - Guaitecas (Fleet 2),3° trimestre,5,6964888.22,36.12229343,29.91135918,1.377936027,0.266661401,1857.266853,35.96147051,antiguo
1981,Caldera - Guaitecas (Fleet 2),3° trimestre,6,5249123.322,27.2237496,30.528724,0.752875501,0.281467524,1477.457747,28.60738784,antiguo
1981,Caldera - Guaitecas (Fleet 2),3° trimestre,7,1960637.711,10.16853802,31.35357655,1.354796615,0.303116652,594.301938,11.50721641,antiguo
1981,Caldera - Guaitecas (Fleet 2),3° trimestre,8,174825.1756,0.906703179,32.17469034,2.485286899,0.326055995,57.0027966,1.103720979,antiguo
1981,Caldera - Guaitecas (Fleet 2),3° trimestre,9,19357.45,0.100394359,35.27608234,0.890080411,0.41749401,8.081619425,0.15648097,antiguo
1981,Caldera - Guaitecas (Fleet 2),3° trimestre,10,19001,0.098545687,45,0,0.809997337,15.3907594,0.298004748,antiguo
1981,Caldera - Guaitecas (Fleet 2),4° trimestre,1,19979.5,0.119653781,21,0,0.104722952,2.092312214,0.04174719,antiguo
1981,Caldera - Guaitecas (Fleet 2),4° trimestre,2,482664.8078,2.890596324,22.78027604,1.023829268,0.131631349,63.53381957,1.267668583,antiguo
1981,Caldera - Guaitecas (Fleet 2),4° trimestre,3,741351.1335,4.439824131,24.21427073,2.296926748,0.156438731,115.9760303,2.314030086,antiguo
1981,Caldera - Guaitecas (Fleet 2),4° trimestre,4,2675433.026,16.02270715,27.97658305,3.314562968,0.232966012,623.2849632,12.4361918,antiguo
1981,Caldera - Guaitecas (Fleet 2),4° trimestre,5,4729927.475,28.32672022,30.01247114,1.779376182,0.281127559,1329.712966,26.53130825,antiguo
1981,Caldera - Guaitecas (Fleet 2),4° trimestre,6,4778297.429,28.61639954,31.47327852,2.818999965,0.321079522,1534.213454,30.61163658,antiguo
1981,Caldera - Guaitecas (Fleet 2),4° trimestre,7,2228013.54,13.34318899,33.71947223,4.220000206,0.388960362,866.6089537,17.2911522,antiguo
1981,Caldera - Guaitecas (Fleet 2),4° trimestre,8,852932.8989,5.108068088,35.58249204,8.593078305,0.454318271,387.5030003,7.731714897,antiguo
1981,Caldera - Guaitecas (Fleet 2),4° trimestre,9,189159.1908,1.132841783,36.15545282,3.575337759,0.470175648,88.93804508,1.77455041,antiguo
1982,Arica - antofagasta (Fleet 1),1° trimestre,2,286938.925,0.061133204,22.49973457,0.250000801,0.118870648,34.10861582,0.017345689,antiguo
1982,Arica - antofagasta (Fleet 1),1° trimestre,3,3623210.22,0.771935868,23.42926564,2.194657362,0.135680391,491.598581,0.249998893,antiguo
1982,Arica - antofagasta (Fleet 1),1° trimestre,4,9063962.004,1.93110445,26.3908011,1.535974564,0.193048408,1749.783434,0.889839675,antiguo
1982,Arica - antofagasta (Fleet 1),1° trimestre,5,20251311.18,4.314602944,30.18446258,3.689575895,0.290737804,5887.821733,2.994209042,antiguo
1982,Arica - antofagasta (Fleet 1),1° trimestre,6,73062282.52,15.56613971,32.37029262,2.872995113,0.357376888,26110.77116,13.27844331,antiguo
1982,Arica - antofagasta (Fleet 1),1° trimestre,7,166118400.7,35.39202644,33.91599595,3.026912308,0.411066403,68285.69343,34.72619416,antiguo
1982,Arica - antofagasta (Fleet 1),1° trimestre,8,146281782.2,31.16577502,35.31439171,2.98053028,0.463845899,67852.20478,34.50574665,antiguo
1982,Arica - antofagasta (Fleet 1),1° trimestre,9,44206439.51,9.418315305,36.4228759,3.777987287,0.509729489,22533.32583,11.45915943,antiguo
1982,Arica - antofagasta (Fleet 1),1° trimestre,10,6294645.024,1.341093113,37.69439034,4.005326057,0.565098175,3557.092417,1.808933551,antiguo
1982,Arica - antofagasta (Fleet 1),1° trimestre,11,177767.6667,0.037873938,42,0,0.775748783,137.9030511,0.070129597,antiguo
1982,Arica - antofagasta (Fleet 1),2° trimestre,1,38960.2,0.002295159,18,0,0.057162211,2.227051188,0.000443742,antiguo
1982,Arica - antofagasta (Fleet 1),2° trimestre,2,978695.4962,0.057655286,20.36539295,2.569174328,0.084706702,82.90206809,0.016518309,antiguo
1982,Arica - antofagasta (Fleet 1),2° trimestre,3,23805224.16,1.402373877,25.25086412,2.792452627,0.161697845,3849.253455,0.766967073,antiguo
1982,Arica - antofagasta (Fleet 1),2° trimestre,4,269703041.4,15.88829819,26.76512947,1.113148183,0.191274155,51587.22132,10.27879837,antiguo
1982,Arica - antofagasta (Fleet 1),2° trimestre,5,317141718.6,18.68292684,28.44068411,1.8762952,0.230484309,73096.18996,14.56447893,antiguo
1982,Arica - antofagasta (Fleet 1),2° trimestre,6,380492577.1,22.41494754,30.81590535,2.242876433,0.293988817,111860.5628,22.28831367,antiguo
1982,Arica - antofagasta (Fleet 1),2° trimestre,7,390957572.1,23.03144396,32.22411067,1.914119369,0.336115282,131406.8146,26.18292121,antiguo
1982,Arica - antofagasta (Fleet 1),2° trimestre,8,203833465.9,12.00789902,34.05135596,2.25091624,0.397424898,81008.49448,16.14101244,antiguo
1982,Arica - antofagasta (Fleet 1),2° trimestre,9,89943213.93,5.298585419,35.16064231,1.894352533,0.437450592,39345.71218,7.839667108,antiguo
1982,Arica - antofagasta (Fleet 1),2° trimestre,10,20438771.34,1.204054993,35.91086997,1.783400104,0.466159426,9527.725919,1.898407612,antiguo
1982,Arica - antofagasta (Fleet 1),2° trimestre,11,161596.7143,0.009519718,41.03000857,2.029120609,0.697910989,112.7801227,0.022471537,antiguo
1982,Arica - antofagasta (Fleet 1),3° trimestre,3,77611.28571,0.043509027,25,0,0.156156311,12.11949206,0.023408896,antiguo
1982,Arica - antofagasta (Fleet 1),3° trimestre,4,12089352.78,6.777313009,27.24285215,1.393798992,0.201658519,2437.920976,4.708863953,antiguo
1982,Arica - antofagasta (Fleet 1),3° trimestre,5,37741925.57,21.15819165,29.08173149,2.279703158,0.244517478,9228.560439,17.82503864,antiguo
1982,Arica - antofagasta (Fleet 1),3° trimestre,6,50228727.97,28.15831564,30.36438226,1.879093666,0.276803335,13903.47943,26.85468224,antiguo
1982,Arica - antofagasta (Fleet 1),3° trimestre,7,54449914.42,30.52472039,31.68349773,2.074573958,0.313367533,17062.83534,32.95700356,antiguo
1982,Arica - antofagasta (Fleet 1),3° trimestre,8,18117438.94,10.156669,33.53932371,2.289576074,0.369909014,6701.803977,12.94458823,antiguo
1982,Arica - antofagasta (Fleet 1),3° trimestre,9,4946803.729,2.773187107,34.97281781,2.745166134,0.418159821,2068.554562,3.995429758,antiguo
1982,Arica - antofagasta (Fleet 1),3° trimestre,10,727957.3077,0.408094182,36.9970358,1.794087636,0.491434928,357.7436473,0.690984729,antiguo
1982,Caldera - Guaitecas (Fleet 2),1° trimestre,2,5008.857143,0.028599531,23,0,0.13385333,0.670452207,0.014701067,antiguo
1982,Caldera - Guaitecas (Fleet 2),1° trimestre,3,476336.4535,2.71978189,24.94860784,0.818260546,0.168214742,80.12681372,1.756948019,antiguo
1982,Caldera - Guaitecas (Fleet 2),1° trimestre,4,3086272.528,17.62197302,26.11526747,1.570523573,0.191378818,590.6471893,12.95117528,antiguo
1982,Caldera - Guaitecas (Fleet 2),1° trimestre,5,5457765.065,31.16270123,28.35911033,2.403808525,0.240871755,1314.621451,28.82582555,antiguo
1982,Caldera - Guaitecas (Fleet 2),1° trimestre,6,4921840.443,28.10268331,29.82206842,1.815373821,0.27624699,1359.643606,29.81303048,antiguo
1982,Caldera - Guaitecas (Fleet 2),1° trimestre,7,2598286.658,14.83567538,31.43394991,2.838449599,0.320262726,832.1343672,18.24628686,antiguo
1982,Caldera - Guaitecas (Fleet 2),1° trimestre,8,784670.7206,4.480306304,33.58424617,3.471804043,0.38488274,302.006217,6.622118115,antiguo
1982,Caldera - Guaitecas (Fleet 2),1° trimestre,9,176886.8976,1.009987326,35.22414565,1.840567758,0.437517881,77.39118056,1.696963539,antiguo
1982,Caldera - Guaitecas (Fleet 2),1° trimestre,10,6706.376389,0.038292012,36.89161973,0.637945381,0.496092747,3.326984686,0.072951099,antiguo
1982,Caldera - Guaitecas (Fleet 2),2° trimestre,2,11083.75,0.010235449,18.2,5.760519727,0.076794916,0.851175645,0.003448573,antiguo
1982,Caldera - Guaitecas (Fleet 2),2° trimestre,3,2797872.015,2.583735242,25.65426473,1.084558668,0.175840106,491.978113,1.993269411,antiguo
1982,Caldera - Guaitecas (Fleet 2),2° trimestre,4,24354341.15,22.49036739,26.57483695,1.115819453,0.191995745,4675.929877,18.94472081,antiguo
1982,Caldera - Guaitecas (Fleet 2),2° trimestre,5,49696484.59,45.89293504,28.24943299,1.7471091,0.223894046,11126.747,45.08046976,antiguo
1982,Caldera - Guaitecas (Fleet 2),2° trimestre,6,22785830.88,21.04190397,29.83754567,1.265255659,0.256290826,5839.799429,23.66018581,antiguo
1982,Caldera - Guaitecas (Fleet 2),2° trimestre,7,7479142.306,6.90672177,31.21713537,1.55758179,0.287003231,2146.538009,8.696786382,antiguo
1982,Caldera - Guaitecas (Fleet 2),2° trimestre,8,1033661.384,0.954549505,33.28560546,3.054161094,0.33758573,348.9493327,1.413782469,antiguo
1982,Caldera - Guaitecas (Fleet 2),2° trimestre,9,118801.9176,0.109709343,35.37430442,2.087927569,0.392197747,46.59384443,0.188776863,antiguo
1982,Caldera - Guaitecas (Fleet 2),2° trimestre,10,10658.00235,0.009842286,36.72726928,0.699171638,0.429813726,4.580955703,0.018559929,antiguo
1982,Caldera - Guaitecas (Fleet 2),3° trimestre,2,3662,0.005167005,21,0,0.099434237,0.364128174,0.002115231,antiguo
1982,Caldera - Guaitecas (Fleet 2),3° trimestre,3,1390830.273,1.962432114,26.31771156,1.218429141,0.182462076,253.7737794,1.474178888,antiguo
1982,Caldera - Guaitecas (Fleet 2),3° trimestre,4,16015340.73,22.59730721,27.56376632,1.574389855,0.20661263,3308.971661,19.2219077,antiguo
1982,Caldera - Guaitecas (Fleet 2),3° trimestre,5,24792269.53,34.98136821,29.22639189,1.341789168,0.241346746,5983.533567,34.75851162,antiguo
1982,Caldera - Guaitecas (Fleet 2),3° trimestre,6,22242531.4,31.3837416,30.01366803,1.323569511,0.259053365,5762.002594,33.47163208,antiguo
1982,Caldera - Guaitecas (Fleet 2),3° trimestre,7,5307477.88,7.48873909,31.36627921,1.711091904,0.291610369,1547.715581,8.990722522,antiguo
1982,Caldera - Guaitecas (Fleet 2),3° trimestre,8,1010124.845,1.425264802,32.32161447,1.629423921,0.315825188,319.0228694,1.853212652,antiguo
1982,Caldera - Guaitecas (Fleet 2),3° trimestre,9,107547.7986,0.15174767,33.71541748,1.616307224,0.353432986,38.01093953,0.220806597,antiguo
1982,Caldera - Guaitecas (Fleet 2),3° trimestre,10,2999.54319,0.004232292,35.24274417,0.183880741,0.396725082,1.189994019,0.006912708,antiguo
1982,Caldera - Guaitecas (Fleet 2),4° trimestre,1,71834.42753,0.742065819,18.67597281,0.842605746,0.070344035,5.053123491,0.209102777,antiguo
1982,Caldera - Guaitecas (Fleet 2),4° trimestre,2,388602.7059,4.014353496,20.68573145,2.92841919,0.095395793,37.07106311,1.5340338,antiguo
1982,Caldera - Guaitecas (Fleet 2),4° trimestre,3,710063.875,7.335119791,26.1765734,3.012175513,0.186114568,132.1532316,5.468619105,antiguo
1982,Caldera - Guaitecas (Fleet 2),4° trimestre,4,2858842.456,29.5324866,28.20206481,1.252161595,0.228721147,653.8777261,27.05804605,antiguo
1982,Caldera - Guaitecas (Fleet 2),4° trimestre,5,3895396.826,40.24032677,29.79570403,1.231527976,0.26761781,1042.477569,43.13865568,antiguo
1982,Caldera - Guaitecas (Fleet 2),4° trimestre,6,1445668.135,14.93407751,30.97738877,2.210306364,0.29990742,433.5666011,17.94137434,antiguo
1982,Caldera - Guaitecas (Fleet 2),4° trimestre,7,285241.6681,2.94661069,32.86694324,2.045616888,0.354991828,101.2584611,4.190165829,antiguo
