row_id	cm	value	cum_value	total	cum_prop
Row 10	36	3872.880767	108100.170500819	117367.481108612	0.92104021897499
Row 10	37	3023.693448	111123.863948819	117367.481108612	0.94680283583819
Row 10	38	2139.032923	113262.896871819	117367.481108612	0.965027925980668
Row 10	39	1131.918462	114394.815333819	117367.481108612	0.974672151547309
Row 10	40	558.830423	114953.645756819	117367.481108612	0.97943352512133
Row 10	41	507.2477881	115460.893544919	117367.481108612	0.983755401873807
Row 10	42	522.1016293	115982.995174219	117367.481108612	0.988203837031215
Row 10	43	302.2196723	116285.214846519	117367.481108612	0.990778823470775
Row 10	44	186.3531055	116471.567952019	117367.481108612	0.992366598071881
Row 10	45	117.7135177	116589.281469719	117367.481108612	0.99336954638932
Row 10	46	290.3713522	116879.652821919	117367.481108612	0.995843582207907
Row 10	47	144.2542621	117023.907084019	117367.481108612	0.997072664239296
Row 10	48	74.58168291	117098.488766929	117367.481108612	0.997708118644601
Row 10	49	93.05334188	117191.542108809	117367.481108612	0.998500956158034
Row 10	50	61.27851	117252.820618809	117367.481108612	0.999023064236193
Row 10	51	45.42712734	117298.247746149	117367.481108612	0.999410114609183
Row 10	52	34.96818267	117333.215928819	117367.481108612	0.999708052183881
Row 10	53	22.11301057	117355.328939389	117367.481108612	0.999896460509264
Row 10	54	8.456683258	117363.785622647	117367.481108612	0.999968513544552
Row 10	55	1.330726491	117365.116349138	117367.481108612	0.999979851663752
Row 10	56	0.260138581	117365.376487719	117367.481108612	0.999982068108874
Row 10	57	0.038920512	117365.415408231	117367.481108612	0.999982399721273
Row 10	58	0.877390001	117366.292798232	117367.481108612	0.999989875301329
Row 10	59	0.169164364	117366.461962596	117367.481108612	0.999991316623597
Row 10	60	1.019146016	117367.481108612	117367.481108612	1
Row 10	61	0	117367.481108612	117367.481108612	1
Row 10	62	0	117367.481108612	117367.481108612	1
Row 10	63	0	117367.481108612	117367.481108612	1
Row 10	64	0	117367.481108612	117367.481108612	1
Row 10	65	0	117367.481108612	117367.481108612	1
Row 10	66	0	117367.481108612	117367.481108612	1
Row 10	67	0	117367.481108612	117367.481108612	1
Row 10	68	0	117367.481108612	117367.481108612	1
Row 10	69	0	117367.481108612	117367.481108612	1
Row 10	70	0	117367.481108612	117367.481108612	1
Row 10	71	0	117367.481108612	117367.481108612	1
Row 10	72	0	117367.481108612	117367.481108612	1
Row 10	73	0	117367.481108612	117367.481108612	1
Row 10	74	0	117367.481108612	117367.481108612	1
Row 10	75	0	117367.481108612	117367.481108612	1
Row 10	76	0	117367.481108612	117367.481108612	1
Row 10	77	0	117367.481108612	117367.481108612	1
Row 10	78	0	117367.481108612	117367.481108612	1
Row 10	79	0	117367.481108612	117367.481108612	1
Row 10	80	0	117367.481108612	117367.481108612	1
Row 10	81	0	117367.481108612	117367.481108612	1
Row 10	82	0	117367.481108612	117367.481108612	1
Row 10	83	0	117367.481108612	117367.481108612	1
Row 10	84	0	117367.481108612	117367.481108612	1
Row 10	85	0	117367.481108612	117367.481108612	1
Row 10	86	0	117367.481108612	117367.481108612	1
Row 10	87	0	117367.481108612	117367.481108612	1
Row 10	88	0	117367.481108612	117367.481108612	1
Row 10	89	0	117367.481108612	117367.481108612	1
Row 10	90	0	117367.481108612	117367.481108612	1
Row 11	5	0	0	178230.937263159	0
Row 11	6	0	0	178230.937263159	0
Row 11	7	0	0	178230.937263159	0
Row 11	8	0	0	178230.937263159	0
Row 11	9	0	0	178230.937263159	0
Row 11	10	44.34397088	44.34397088	178230.937263159	0.000248800637874253
Row 11	11	50.69816746	95.04213834	178230.937263159	0.000533252755102049
Row 11	12	101.730696	196.77283434	178230.937263159	0.00110403298866943
Row 11	13	349.5103497	546.28318404	178230.937263159	0.00306503008079574
Row 11	14	994.3660107	1540.64919474	178230.937263159	0.0086441176733825
Row 11	15	1280.475008	2821.12420274	178230.937263159	0.0158284765039113
Row 11	16	4315.495187	7136.61938974	178230.937263159	0.0400414176086767
Row 11	17	5529.640287	12666.25967674	178230.937263159	0.0710665604481347
Row 11	18	7118.08986	19784.34953674	178230.937263159	0.111004014457537
Row 11	19	6443.187788	26227.53732474	178230.937263159	0.147154796622176
Row 11	20	1637.159111	27864.69643574	178230.937263159	0.156340402309604
Row 11	21	722.1907563	28586.88719204	178230.937263159	0.160392396690544
Row 11	22	345.5519419	28932.43913394	178230.937263159	0.162331184351127
Row 11	23	286.8394287	29219.27856264	178230.937263159	0.163940553819215
Row 11	24	486.8801095	29706.15867214	178230.937263159	0.166672291176243
Row 11	25	973.3326212	30679.49129334	178230.937263159	0.172133366768091
Row 11	26	2745.906472	33425.39776534	178230.937263159	0.187539819285062
Row 11	27	11459.75203	44885.14979534	178230.937263159	0.25183702944381
Row 11	28	28758.12551	73643.27530534	178230.937263159	0.413190192657772
Row 11	29	32648.78573	106292.06103534	178230.937263159	0.596372676189203
Row 11	30	21720.23132	128012.29235534	178230.937263159	0.718238339095581
Row 11	31	12519.98328	140532.27563534	178230.937263159	0.78848418682691
Row 11	32	9148.624478	149680.90011334	178230.937263159	0.839814357775246
Row 11	33	6808.372189	156489.27230234	178230.937263159	0.878014079403525
Row 11	34	4906.5722	161395.84450234	178230.937263159	0.905543375244883
Row 11	35	3752.747902	165148.59240434	178230.937263159	0.926598911167129
Row 11	36	3413.311395	168561.90379934	178230.937263159	0.945749971288415
Row 11	37	2429.441484	170991.34528334	178230.937263159	0.959380834264875
Row 11	38	1392.677911	172384.02319434	178230.937263159	0.967194729722001
Row 11	39	1088.766965	173472.79015934	178230.937263159	0.973303472579547
Row 11	40	794.680456	174267.47061534	178230.937263159	0.977762184788565
Row 11	41	698.4631218	174965.93373714	178230.937263159	0.981681050573177
Row 11	42	678.2315337	175644.16527084	178230.937263159	0.985486403022728
Row 11	43	618.2889504	176262.45422124	178230.937263159	0.988955435727679
Row 11	44	488.4486029	176750.90282414	178230.937263159	0.991695973427813
Row 11	45	385.785529	177136.68835314	178230.937263159	0.993860499603369
Row 11	46	317.3941396	177454.08249274	178230.937263159	0.995641302333096
Row 11	47	263.5801531	177717.66264584	178230.937263159	0.997120171025296
Row 11	48	213.9373553	177931.60000114	178230.937263159	0.998320508960927
Row 11	49	132.3959767	178063.99597784	178230.937263159	0.999063342829912
Row 11	50	78.86133759	178142.85731543	178230.937263159	0.99950580999527
Row 11	51	51.90113344	178194.75844887	178230.937263159	0.999797011591564
Row 11	52	24.24897639	178219.00742526	178230.937263159	0.999933065279899
Row 11	53	8.708065406	178227.715490666	178230.937263159	0.999981923606852
Row 11	54	2.6102095	178230.325700166	178230.937263159	0.999996568704612
Row 11	55	0.246590935	178230.572291101	178230.937263159	0.999997952251929
Row 11	56	0.304776786	178230.877067887	178230.937263159	0.999999662262495
Row 11	57	0.060195272	178230.937263159	178230.937263159	1
Row 11	58	0	178230.937263159	178230.937263159	1
Row 11	59	0	178230.937263159	178230.937263159	1
Row 11	60	0	178230.937263159	178230.937263159	1
Row 11	61	0	178230.937263159	178230.937263159	1
Row 11	62	0	178230.937263159	178230.937263159	1
Row 11	63	0	178230.937263159	178230.937263159	1
Row 11	64	0	178230.937263159	178230.937263159	1
Row 11	65	0	178230.937263159	178230.937263159	1
Row 11	66	0	178230.937263159	178230.937263159	1
Row 11	67	0	178230.937263159	178230.937263159	1
Row 11	68	0	178230.937263159	178230.937263159	1
Row 11	69	0	178230.937263159	178230.937263159	1
Row 11	70	0	178230.937263159	178230.937263159	1
Row 11	71	0	178230.937263159	178230.937263159	1
Row 11	72	0	178230.937263159	178230.937263159	1
Row 11	73	0	178230.937263159	178230.937263159	1
Row 11	74	0	178230.937263159	178230.937263159	1
Row 11	75	0	178230.937263159	178230.937263159	1
Row 11	76	0	178230.937263159	178230.937263159	1
Row 11	77	0	178230.937263159	178230.937263159	1
Row 11	78	0	178230.937263159	178230.937263159	1
Row 11	79	0	178230.937263159	178230.937263159	1
Row 11	80	0	178230.937263159	178230.937263159	1
Row 11	81	0	178230.937263159	178230.937263159	1
Row 11	82	0	178230.937263159	178230.937263159	1
Row 11	83	0	178230.937263159	178230.937263159	1
Row 11	84	0	178230.937263159	178230.937263159	1
Row 11	85	0	178230.937263159	178230.937263159	1
Row 11	86	0	178230.937263159	178230.937263159	1
Row 11	87	0	178230.937263159	178230.937263159	1
Row 11	88	0	178230.937263159	178230.937263159	1
Row 11	89	0	178230.937263159	178230.937263159	1
Row 11	90	0	178230.937263159	178230.937263159	1
Row 12	5	0	0	249547.655080334	0
Row 12	6	0	0	249547.655080334	0
Row 12	7	0	0	249547.655080334	0
Row 12	8	0	0	249547.655080334	0
Row 12	9	0	0	249547.655080334	0
Row 12	10	0	0	249547.655080334	0
Row 12	11	0	0	249547.655080334	0
Row 12	12	0	0	249547.655080334	0
Row 12	13	0	0	249547.655080334	0
Row 12	14	0	0	249547.655080334	0
Row 12	15	0	0	249547.655080334	0
Row 12	16	0	0	249547.655080334	0
Row 12	17	0	0	249547.655080334	0
Row 12	18	0.271463776	0.271463776	249547.655080334	1.087823389535e-06
Row 12	19	1.499579645	1.771043421	249547.655080334	7.09701487850034e-06
Row 12	20	61.88935085	63.660394271	249547.655080334	0.000255103155549615
Row 12	21	193.5086143	257.169008571	249547.655080334	0.00103054067363692
Row 12	22	1247.464109	1504.633117571	249547.655080334	0.00602944202014894
Row 12	23	2490.502856	3995.135973571	249547.655080334	0.0160095111784757
Row 12	24	3437.759303	7432.895276571	249547.655080334	0.029785474338271
Row 12	25	7062.194939	14495.090215571	249547.655080334	0.0580854595123515
Row 12	26	8556.809527	23051.899742571	249547.655080334	0.092374739947567
Row 12	27	8464.324982	31516.224724571	249547.655080334	0.126293411630838
Row 12	28	12590.82394	44107.048664571	249547.655080334	0.17674799889573
Row 12	29	27437.06509	71544.113754571	249547.655080334	0.286695195478954
Row 12	30	40022.22487	111566.338624571	249547.655080334	0.447074281618297
Row 12	31	39888.44195	151454.780574571	249547.655080334	0.606917266066134
Row 12	32	32154.85369	183609.634264571	249547.655080334	0.735769824026051
Row 12	33	24640.48843	208250.122694571	249547.655080334	0.834510437004633
Row 12	34	18366.73508	226616.857774571	249547.655080334	0.90811054786958
Row 12	35	11132.61372	237749.471494571	249547.655080334	0.952721721300226
Row 12	36	6134.311971	243883.783465571	249547.655080334	0.977303446858919
Row 12	37	2203.84331	246087.626775571	249547.655080334	0.986134799368685
Row 12	38	1272.562644	247360.189419571	249547.655080334	0.991234276835585
Row 12	39	916.7859139	248276.975333471	249547.655080334	0.994908067773853
Row 12	40	374.8896076	248651.864941071	249547.655080334	0.996410344393039
Row 12	41	221.5393423	248873.404283371	249547.655080334	0.997298108063785
Row 12	42	164.0924861	249037.496769471	249547.655080334	0.997955667783379
Row 12	43	85.72671159	249123.223481061	249547.655080334	0.99829919620308
Row 12	44	86.50313066	249209.726611721	249547.655080334	0.998645835928596
Row 12	45	99.23530737	249308.961919091	249547.655080334	0.999043496677353
Row 12	46	84.65104396	249393.612963051	249547.655080334	0.999382714627259
Row 12	47	51.11462541	249444.727588461	249547.655080334	0.999587543742537
Row 12	48	60.14035781	249504.867946271	249547.655080334	0.999828541229733
Row 12	49	16.97818687	249521.846133141	249547.655080334	0.999896577079898
Row 12	50	8.929113525	249530.775246666	249547.655080334	0.999932358275767
Row 12	51	9.062539526	249539.837786192	249547.655080334	0.999968674143063
Row 12	52	4.522903372	249544.360689564	249547.655080334	0.999986798550486
Row 12	53	0.347787038	249544.708476602	249547.655080334	0.999988192220315
Row 12	54	1.676344422	249546.384821024	249547.655080334	0.99999490975257
Row 12	55	1.27025931	249547.655080334	249547.655080334	1
Row 12	56	0	249547.655080334	249547.655080334	1
Row 12	57	0	249547.655080334	249547.655080334	1
Row 12	58	0	249547.655080334	249547.655080334	1
Row 12	59	0	249547.655080334	249547.655080334	1
Row 12	60	0	249547.655080334	249547.655080334	1
Row 12	61	0	249547.655080334	249547.655080334	1
Row 12	62	0	249547.655080334	249547.655080334	1
Row 12	63	0	249547.655080334	249547.655080334	1
Row 12	64	0	249547.655080334	249547.655080334	1
Row 12	65	0	249547.655080334	249547.655080334	1
Row 12	66	0	249547.655080334	249547.655080334	1
Row 12	67	0	249547.655080334	249547.655080334	1
Row 12	68	0	249547.655080334	249547.655080334	1
Row 12	69	0	249547.655080334	249547.655080334	1
Row 12	70	0	249547.655080334	249547.655080334	1
Row 12	71	0	249547.655080334	249547.655080334	1
Row 12	72	0	249547.655080334	249547.655080334	1
Row 12	73	0	249547.655080334	249547.655080334	1
Row 12	74	0	249547.655080334	249547.655080334	1
Row 12	75	0	249547.655080334	249547.655080334	1
Row 12	76	0	249547.655080334	249547.655080334	1
Row 12	77	0	249547.655080334	249547.655080334	1
Row 12	78	0	249547.655080334	249547.655080334	1
Row 12	79	0	249547.655080334	249547.655080334	1
Row 12	80	0	249547.655080334	249547.655080334	1
Row 12	81	0	249547.655080334	249547.655080334	1
Row 12	82	0	249547.655080334	249547.655080334	1
Row 12	83	0	249547.655080334	249547.655080334	1
Row 12	84	0	249547.655080334	249547.655080334	1
Row 12	85	0	249547.655080334	249547.655080334	1
Row 12	86	0	249547.655080334	249547.655080334	1
Row 12	87	0	249547.655080334	249547.655080334	1
Row 12	88	0	249547.655080334	249547.655080334	1
Row 12	89	0	249547.655080334	249547.655080334	1
Row 12	90	0	249547.655080334	249547.655080334	1
Row 13	5	0	0	545696.68020908	0
Row 13	6	0	0	545696.68020908	0
Row 13	7	0	0	545696.68020908	0
Row 13	8	0	0	545696.68020908	0
Row 13	9	0	0	545696.68020908	0
Row 13	10	0	0	545696.68020908	0
Row 13	11	0	0	545696.68020908	0
Row 13	12	0	0	545696.68020908	0
Row 13	13	100.5928652	100.5928652	545696.68020908	0.000184338422512408
Row 13	14	938.257088	1038.8499532	545696.68020908	0.00190371316314765
Row 13	15	2059.207077	3098.0570302	545696.68020908	0.00567725101243607
Row 13	16	970.5009963	4068.5580265	545696.68020908	0.00745571335515759
Row 13	17	266.7573758	4335.3154023	545696.68020908	0.00794455154214783
Row 13	18	0	4335.3154023	545696.68020908	0.00794455154214783
Row 13	19	0.033155089	4335.348557389	545696.68020908	0.00794461229950664
Row 13	20	338.9596138	4674.308171189	545696.68020908	0.00856576252103654
Row 13	21	1349.697448	6024.005619189	545696.68020908	0.011039109889547
Row 13	22	3758.790888	9782.796507189	545696.68020908	0.0179271688137095
Row 13	23	9483.56075	19266.357257189	545696.68020908	0.0353059821617519
Row 13	24	15685.3155	34951.672757189	545696.68020908	0.064049634210341
Row 13	25	29622.29544	64573.968197189	545696.68020908	0.118333078684752
Row 13	26	39865.1192	104439.087397189	545696.68020908	0.191386701046402
Row 13	27	46316.59764	150755.685037189	545696.68020908	0.276262785728196
Row 13	28	37376.21217	188131.897207189	545696.68020908	0.344755436546009
Row 13	29	58585.19002	246717.087227189	545696.68020908	0.452113960328036
Row 13	30	64501.97506	311219.062287189	545696.68020908	0.570315110159636
Row 13	31	56746.57959	367965.641877189	545696.68020908	0.674304343827427
Row 13	32	49222.78256	417188.424437189	545696.68020908	0.764506070070549
Row 13	33	36266.42229	453454.846727189	545696.68020908	0.830965008901009
Row 13	34	25533.64589	478988.492617189	545696.68020908	0.877755921904579
Row 13	35	17557.31177	496545.804387189	545696.68020908	0.909930044282001
Row 13	36	11531.30448	508077.108867189	545696.68020908	0.931061388668377
Row 13	37	7062.803945	515139.912812189	545696.68020908	0.944004117112856
Row 13	38	4554.46635	519694.379162189	545696.68020908	0.952350267117388
Row 13	39	4141.021062	523835.400224189	545696.68020908	0.959938770423681
Row 13	40	5250.3317	529085.731924189	545696.68020908	0.969560107496849
Row 13	41	4082.475176	533168.207100189	545696.68020908	0.977041324304757
Row 13	42	3259.108568	536427.315668189	545696.68020908	0.983013705457509
Row 13	43	3633.902525	540061.218193189	545696.68020908	0.989672903977111
Row 13	44	2789.228465	542850.446658189	545696.68020908	0.994784220512758
Row 13	45	1517.54559	544367.992248189	545696.68020908	0.997565152933711
Row 13	46	534.9709902	544902.963238389	545696.68020908	0.998545497893836
Row 13	47	321.8576908	545224.820929189	545696.68020908	0.99913530850195
Row 13	48	136.9796486	545361.800577789	545696.68020908	0.999386326427416
Row 13	49	82.55083501	545444.351412799	545696.68020908	0.999537602471424
Row 13	50	93.34866773	545537.700080529	545696.68020908	0.999708665758256
Row 13	51	31.15385166	545568.853932189	545696.68020908	0.999765755809909
Row 13	52	100.4408647	545669.294796889	545696.68020908	0.999949815688488
Row 13	53	14.42202202	545683.716818909	545696.68020908	0.999976244330154
Row 13	54	8.743776616	545692.460595525	545696.68020908	0.99999226747439
Row 13	55	4.219613555	545696.68020908	545696.68020908	1
Row 13	56	0	545696.68020908	545696.68020908	1
Row 13	57	0	545696.68020908	545696.68020908	1
Row 13	58	0	545696.68020908	545696.68020908	1
Row 13	59	0	545696.68020908	545696.68020908	1
Row 13	60	0	545696.68020908	545696.68020908	1
Row 13	61	0	545696.68020908	545696.68020908	1
Row 13	62	0	545696.68020908	545696.68020908	1
Row 13	63	0	545696.68020908	545696.68020908	1
Row 13	64	0	545696.68020908	545696.68020908	1
Row 13	65	0	545696.68020908	545696.68020908	1
Row 13	66	0	545696.68020908	545696.68020908	1
Row 13	67	0	545696.68020908	545696.68020908	1
Row 13	68	0	545696.68020908	545696.68020908	1
Row 13	69	0	545696.68020908	545696.68020908	1
Row 13	70	0	545696.68020908	545696.68020908	1
Row 13	71	0	545696.68020908	545696.68020908	1
Row 13	72	0	545696.68020908	545696.68020908	1
Row 13	73	0	545696.68020908	545696.68020908	1
Row 13	74	0	545696.68020908	545696.68020908	1
Row 13	75	0	545696.68020908	545696.68020908	1
Row 13	76	0	545696.68020908	545696.68020908	1
Row 13	77	0	545696.68020908	545696.68020908	1
Row 13	78	0	545696.68020908	545696.68020908	1
Row 13	79	0	545696.68020908	545696.68020908	1
Row 13	80	0	545696.68020908	545696.68020908	1
Row 13	81	0	545696.68020908	545696.68020908	1
Row 13	82	0	545696.68020908	545696.68020908	1
Row 13	83	0	545696.68020908	545696.68020908	1
Row 13	84	0	545696.68020908	545696.68020908	1
Row 13	85	0	545696.68020908	545696.68020908	1
Row 13	86	0	545696.68020908	545696.68020908	1
Row 13	87	0	545696.68020908	545696.68020908	1
Row 13	88	0	545696.68020908	545696.68020908	1
Row 13	89	0	545696.68020908	545696.68020908	1
Row 13	90	0	545696.68020908	545696.68020908	1
Row 14	5	0	0	195363.632272268	0
Row 14	6	0	0	195363.632272268	0
Row 14	7	0	0	195363.632272268	0
Row 14	8	0	0	195363.632272268	0
Row 14	9	0	0	195363.632272268	0
Row 14	10	0	0	195363.632272268	0
Row 14	11	0	0	195363.632272268	0
Row 14	12	0	0	195363.632272268	0
Row 14	13	0	0	195363.632272268	0
Row 14	14	0	0	195363.632272268	0
Row 14	15	0	0	195363.632272268	0
Row 14	16	0	0	195363.632272268	0
Row 14	17	0	0	195363.632272268	0
Row 14	18	0	0	195363.632272268	0
Row 14	19	0	0	195363.632272268	0
Row 14	20	0	0	195363.632272268	0
Row 14	21	87.74613622	87.74613622	195363.632272268	0.000449142633147365
Row 14	22	261.642836	349.38897222	195363.632272268	0.00178840333871903
Row 14	23	370.5872949	719.97626712	195363.632272268	0.0036853136827258
Row 14	24	870.2888124	1590.26507952	195363.632272268	0.0081400261708061
Row 14	25	3501.620914	5091.88599352	195363.632272268	0.0260636328998209
Row 14	26	6203.737294	11295.62328752	195363.632272268	0.057818454520634
Row 14	27	16403.23791	27698.86119752	195363.632272268	0.141781051444199
Row 14	28	20121.05037	47819.91156752	195363.632272268	0.244773866104598
Row 14	29	20050.45547	67870.36703752	195363.632272268	0.347405329477764
Row 14	30	21832.33507	89702.70210752	195363.632272268	0.459157628593361
Row 14	31	19313.2359	109015.93800752	195363.632272268	0.558015515679962
Row 14	32	15032.59944	124048.53744752	195363.632272268	0.634962280362601
Row 14	33	11309.6238	135358.16124752	195363.632272268	0.692852398745732
Row 14	34	9907.072246	145265.23349352	195363.632272268	0.743563332663018
Row 14	35	8708.21649	153973.44998352	195363.632272268	0.788137731637459
Row 14	36	7990.842165	161964.29214852	195363.632272268	0.829040135386093
Row 14	37	6911.209747	168875.50189552	195363.632272268	0.864416267917087
Row 14	38	5654.290845	174529.79274052	195363.632272268	0.893358660005292
Row 14	39	4010.432147	178540.22488752	195363.632272268	0.913886698414257
Row 14	40	3328.111324	181868.33621152	195363.632272268	0.930922168554175
Row 14	41	2827.403668	184695.73987952	195363.632272268	0.945394686469175
Row 14	42	2655.062029	187350.80190852	195363.632272268	0.958985046139084
Row 14	43	2027.34462	189378.14652852	195363.632272268	0.969362333848266
Row 14	44	1708.981476	191087.12800452	195363.632272268	0.978110028883021
Row 14	45	1340.619735	192427.74773952	195363.632272268	0.984972205427383
Row 14	46	1029.415553	193457.16329252	195363.632272268	0.990241433589384
Row 14	47	680.5919141	194137.75520662	195363.632272268	0.99372515216169
Row 14	48	416.7026854	194554.45789202	195363.632272268	0.995858111508081
Row 14	49	279.7967227	194834.25461472	195363.632272268	0.997290295786422
Row 14	50	215.5376119	195049.79222662	195363.632272268	0.998393559527954
Row 14	51	117.236081	195167.02830762	195363.632272268	0.998993651160345
Row 14	52	40.42491716	195207.45322478	195363.632272268	0.999200572564753
Row 14	53	42.81512254	195250.26834732	195363.632272268	0.999419728617709
Row 14	54	37.58099976	195287.84934708	195363.632272268	0.999612092976023
Row 14	55	41.61967154	195329.46901862	195363.632272268	0.999825129921825
Row 14	56	27.87290577	195357.34192439	195363.632272268	0.999967801848252
Row 14	57	6.290347878	195363.632272268	195363.632272268	1
Row 14	58	0	195363.632272268	195363.632272268	1
Row 14	59	0	195363.632272268	195363.632272268	1
Row 14	60	0	195363.632272268	195363.632272268	1
Row 14	61	0	195363.632272268	195363.632272268	1
Row 14	62	0	195363.632272268	195363.632272268	1
Row 14	63	0	195363.632272268	195363.632272268	1
Row 14	64	0	195363.632272268	195363.632272268	1
Row 14	65	0	195363.632272268	195363.632272268	1
Row 14	66	0	195363.632272268	195363.632272268	1
Row 14	67	0	195363.632272268	195363.632272268	1
Row 14	68	0	195363.632272268	195363.632272268	1
Row 14	69	0	195363.632272268	195363.632272268	1
Row 14	70	0	195363.632272268	195363.632272268	1
Row 14	71	0	195363.632272268	195363.632272268	1
Row 14	72	0	195363.632272268	195363.632272268	1
Row 14	73	0	195363.632272268	195363.632272268	1
Row 14	74	0	195363.632272268	195363.632272268	1
Row 14	75	0	195363.632272268	195363.632272268	1
Row 14	76	0	195363.632272268	195363.632272268	1
Row 14	77	0	195363.632272268	195363.632272268	1
Row 14	78	0	195363.632272268	195363.632272268	1
Row 14	79	0	195363.632272268	195363.632272268	1
Row 14	80	0	195363.632272268	195363.632272268	1
Row 14	81	0	195363.632272268	195363.632272268	1
Row 14	82	0	195363.632272268	195363.632272268	1
Row 14	83	0	195363.632272268	195363.632272268	1
Row 14	84	0	195363.632272268	195363.632272268	1
Row 14	85	0	195363.632272268	195363.632272268	1
Row 14	86	0	195363.632272268	195363.632272268	1
Row 14	87	0	195363.632272268	195363.632272268	1
Row 14	88	0	195363.632272268	195363.632272268	1
Row 14	89	0	195363.632272268	195363.632272268	1
Row 14	90	0	195363.632272268	195363.632272268	1
Row 15	5	0	0	134385.575149476	0
Row 15	6	0	0	134385.575149476	0
Row 15	7	0	0	134385.575149476	0
Row 15	8	0	0	134385.575149476	0
Row 15	9	0	0	134385.575149476	0
Row 15	10	0	0	134385.575149476	0
Row 15	11	0	0	134385.575149476	0
Row 15	12	0	0	134385.575149476	0
Row 15	13	0	0	134385.575149476	0
Row 15	14	0	0	134385.575149476	0
Row 15	15	4.663369963	4.663369963	134385.575149476	3.4701417602395e-05
Row 15	16	2191.19768	2195.861049963	134385.575149476	0.0163400055959917
Row 15	17	4541.673954	6737.535003963	134385.575149476	0.0501358497477791
Row 15	18	7576.560029	14314.095032963	134385.575149476	0.106515115309374
Row 15	19	9583.754989	23897.850021963	134385.575149476	0.177830470237461
Row 15	20	9903.357774	33801.207795963	134385.575149476	0.251524077330221
Row 15	21	7524.52896	41325.736755963	134385.575149476	0.307516165406865
Row 15	22	5982.168229	47307.904984963	134385.575149476	0.352031123372749
Row 15	23	4950.954039	52258.859023963	134385.575149476	0.388872533125939
Row 15	24	3862.940464	56121.799487963	134385.575149476	0.417617734831578
Row 15	25	2190.538816	58312.338303963	134385.575149476	0.433918136221858
Row 15	26	890.0532459	59202.391549863	134385.575149476	0.440541267052008
Row 15	27	609.54442	59811.935969863	134385.575149476	0.44507705461196
Row 15	28	508.2159426	60320.151912463	134385.575149476	0.448858829121871
Row 15	29	742.4148731	61062.566785563	134385.575149476	0.454383342242228
Row 15	30	1689.090893	62751.657678563	134385.575149476	0.466952331816602
Row 15	31	4144.797445	66896.455123563	134385.575149476	0.497794908785073
Row 15	32	7262.694341	74159.149464563	134385.575149476	0.55183861349759
Row 15	33	10541.62728	84700.776744563	134385.575149476	0.630281759410197
Row 15	34	11332.99652	96033.773264563	134385.575149476	0.714613701342167
Row 15	35	10772.97778	106806.751044563	134385.575149476	0.794778389910991
Row 15	36	8207.242474	115013.993518563	134385.575149476	0.855850736886261
Row 15	37	4939.345364	119953.338882563	134385.575149476	0.89260576329818
Row 15	38	3233.985313	123187.324195563	134385.575149476	0.916670736859538
Row 15	39	2268.691337	125456.015532563	134385.575149476	0.933552692638472
Row 15	40	1779.768476	127235.784008563	134385.575149476	0.946796439030302
Row 15	41	1292.12021	128527.904218563	134385.575149476	0.956411460646743
Row 15	42	1140.464763	129668.368981563	134385.575149476	0.964897972400192
Row 15	43	942.0503176	130610.419299163	134385.575149476	0.971908027732039
Row 15	44	712.4559566	131322.875255763	134385.575149476	0.977209608320637
Row 15	45	613.7973262	131936.672581963	134385.575149476	0.981777042924517
Row 15	46	572.1629281	132508.835510063	134385.575149476	0.986034664529094
Row 15	47	513.7700241	133022.605534163	134385.575149476	0.989857768485963
Row 15	48	395.2566695	133417.862203663	134385.575149476	0.992798981998353
Row 15	49	312.3381511	133730.200354763	134385.575149476	0.995123176025522
Row 15	50	189.5401259	133919.740480663	134385.575149476	0.996533596196654
Row 15	51	156.1126975	134075.853178163	134385.575149476	0.997695273685673
Row 15	52	126.8158078	134202.668985963	134385.575149476	0.998638944966306
Row 15	53	77.3076159	134279.976601863	134385.575149476	0.999214212183893
Row 15	54	51.76108377	134331.737685633	134385.575149476	0.999599380634543
Row 15	55	32.11159628	134363.849281913	134385.575149476	0.9998383318482
Row 15	56	10.91001464	134374.759296553	134385.575149476	0.999919516265708
Row 15	57	7.308167413	134382.067463966	134385.575149476	0.999973898348047
Row 15	58	3.121888646	134385.189352612	134385.575149476	0.9999971291795
Row 15	59	0.385796864	134385.575149476	134385.575149476	1
Row 15	60	0	134385.575149476	134385.575149476	1
Row 15	61	0	134385.575149476	134385.575149476	1
Row 15	62	0	134385.575149476	134385.575149476	1
Row 15	63	0	134385.575149476	134385.575149476	1
Row 15	64	0	134385.575149476	134385.575149476	1
Row 15	65	0	134385.575149476	134385.575149476	1
Row 15	66	0	134385.575149476	134385.575149476	1
Row 15	67	0	134385.575149476	134385.575149476	1
Row 15	68	0	134385.575149476	134385.575149476	1
Row 15	69	0	134385.575149476	134385.575149476	1
Row 15	70	0	134385.575149476	134385.575149476	1
Row 15	71	0	134385.575149476	134385.575149476	1
Row 15	72	0	134385.575149476	134385.575149476	1
Row 15	73	0	134385.575149476	134385.575149476	1
Row 15	74	0	134385.575149476	134385.575149476	1
Row 15	75	0	134385.575149476	134385.575149476	1
Row 15	76	0	134385.575149476	134385.575149476	1
Row 15	77	0	134385.575149476	134385.575149476	1
Row 15	78	0	134385.575149476	134385.575149476	1
Row 15	79	0	134385.575149476	134385.575149476	1
Row 15	80	0	134385.575149476	134385.575149476	1
Row 15	81	0	134385.575149476	134385.575149476	1
