index	season	Year	N	Survey	n_surveys	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
3	S1	2003	278	0302-03	1	0	1.6815	29.9845	66.5665	54.4415	17.4955	10.9235	7.185	12.1045	10.8105	17.361	9.328	3.241	0.877	1.487	3.851	13.619	10.1255	5.025	0.8925	0	0	0.4715	0.5285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	S1	2004	52	0402-03	1	0	0	0	0	0	0	3.31	22.3525	23.1275	3.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	S1	2006	221	0602-04	1	0	0	0	0	0	0	0	0	0	0	0.3795	3.4435	19.4605	27.724	13.197	11.8095	37.155	27.3755	34.068	15.174	8.9505	6.1655	3.569	4.466	5.023	2.5285	0.511	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	S1	2007	113	0702-04	1	2.182	6.1055	18.94	29.548	23.304	23.5025	7.6765	0.9845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	S1	2011	411	1102-04	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.007	71.331	190.6915	123.443	20.5275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	S1	2012	325	1202-04	1	0	1.121	4.788	13.2285	20.5325	26.4425	30.895	71.8735	78.364	56.9675	18.926	1.8615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	S1	2014	516	1402-04	1	13.5615	16.9855	30.062	74.9615	68.5635	70.341	32.045	3.938	0	0	0	0	0	0	0	0	1.851	48.601	90.7405	36.3955	6.7015	1.091	1.091	0.5285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	S1	2017	601	1702-04	1	0	0	0	0	1.667	13.276	74.475	170.622	175.9425	142.0955	21.0605	1.8615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	S1	2018	125	1802-04	1	0	0	0	0	0	0	0	0.3195	5.0505	28.671	62.898	27.002	1.059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	S1	2019	169	1902-03	1	0	0	1.303	2.182	18.0185	76.532	69.98	0.9845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	S1	2022	436	2202-04	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4145	8.3355	25.5085	30.843	38.6475	27.5605	45.513	52.6875	61.2705	41.0965	29.464	22.3615	27.6945	13.53	5.8005	3.782	0.4905	0	0
4	S2	1983	1135	8309-12	1	0	0	0	0	0	0	0	0	0.5925	14.236	53.839	97.7335	137.0325	147.264	113.7305	83.4905	42.623	9.805	28.931	92.9395	124.996	88.095	51.1945	25.2475	10.478	5.75	1.8575	2.944	0.238	1.091	0.8915	0	0	0	0	0	0	0	0	0	0
