year	cm	value	prop	cum_prop	total
1985	14	0	0	0	195363.632272268
1985	15	0	0	0	195363.632272268
1985	16	0	0	0	195363.632272268
1985	17	0	0	0	195363.632272268
1985	18	0	0	0	195363.632272268
1985	19	0	0	0	195363.632272268
1985	20	0	0	0	195363.632272268
1985	21	87.74613622	0.000449142633147365	0.000449142633147365	195363.632272268
1985	22	261.642836	0.00133926070557166	0.00178840333871903	195363.632272268
1985	23	370.5872949	0.00189691034400677	0.0036853136827258	195363.632272268
1985	24	870.2888124	0.0044547124880803	0.0081400261708061	195363.632272268
1985	25	3501.620914	0.0179236067290148	0.0260636328998209	195363.632272268
1985	26	6203.737294	0.0317548216208131	0.057818454520634	195363.632272268
1985	27	16403.23791	0.083962596923565	0.141781051444199	195363.632272268
1985	28	20121.05037	0.102992814660399	0.244773866104598	195363.632272268
1985	29	20050.45547	0.102631463373166	0.347405329477764	195363.632272268
1985	30	21832.33507	0.111752299115597	0.459157628593361	195363.632272268
1985	31	19313.2359	0.0988578870866005	0.558015515679962	195363.632272268
1985	32	15032.59944	0.0769467646826399	0.634962280362601	195363.632272268
1985	33	11309.6238	0.0578901183831307	0.692852398745732	195363.632272268
1985	34	9907.072246	0.0507109339172863	0.743563332663018	195363.632272268
1985	35	8708.21649	0.0445743989744407	0.788137731637459	195363.632272268
1985	36	7990.842165	0.0409024037486342	0.829040135386093	195363.632272268
1985	37	6911.209747	0.0353761325309933	0.864416267917087	195363.632272268
1985	38	5654.290845	0.0289423920882056	0.893358660005292	195363.632272268
1985	39	4010.432147	0.0205280384089648	0.913886698414257	195363.632272268
1985	40	3328.111324	0.0170354701399173	0.930922168554175	195363.632272268
1985	41	2827.403668	0.0144725179150007	0.945394686469175	195363.632272268
1985	42	2655.062029	0.0135903596699092	0.958985046139084	195363.632272268
1985	43	2027.34462	0.0103772877091812	0.969362333848266	195363.632272268
1985	44	1708.981476	0.00874769503475592	0.978110028883021	195363.632272268
1985	45	1340.619735	0.00686217654436138	0.984972205427383	195363.632272268
1985	46	1029.415553	0.00526922816200181	0.990241433589384	195363.632272268
1985	47	680.5919141	0.00348371857230569	0.99372515216169	195363.632272268
1985	48	416.7026854	0.00213295934639085	0.995858111508081	195363.632272268
1985	49	279.7967227	0.00143218427834133	0.997290295786422	195363.632272268
1985	50	215.5376119	0.00110326374153208	0.998393559527954	195363.632272268
1985	51	117.236081	0.000600091632390486	0.998993651160345	195363.632272268
1985	52	40.42491716	0.000206921404407868	0.999200572564753	195363.632272268
1985	53	42.81512254	0.000219156052956319	0.999419728617709	195363.632272268
1985	54	37.58099976	0.000192364358314271	0.999612092976023	195363.632272268
1985	55	41.61967154	0.000213036945801647	0.999825129921825	195363.632272268
1985	56	27.87290577	0.00014267192642669	0.999967801848252	195363.632272268
1985	57	6.290347878	3.2198151748292e-05	1	195363.632272268
1985	58	0	0	1	195363.632272268
1985	59	0	0	1	195363.632272268
1985	60	0	0	1	195363.632272268
1985	61	0	0	1	195363.632272268
1985	62	0	0	1	195363.632272268
1985	63	0	0	1	195363.632272268
1985	64	0	0	1	195363.632272268
1985	65	0	0	1	195363.632272268
1985	66	0	0	1	195363.632272268
1985	67	0	0	1	195363.632272268
1985	68	0	0	1	195363.632272268
1985	69	0	0	1	195363.632272268
1985	70	0	0	1	195363.632272268
1985	71	0	0	1	195363.632272268
1985	72	0	0	1	195363.632272268
1985	73	0	0	1	195363.632272268
1985	74	0	0	1	195363.632272268
1985	75	0	0	1	195363.632272268
1985	76	0	0	1	195363.632272268
1985	77	0	0	1	195363.632272268
1985	78	0	0	1	195363.632272268
1985	79	0	0	1	195363.632272268
1985	80	0	0	1	195363.632272268
1985	81	0	0	1	195363.632272268
1985	82	0	0	1	195363.632272268
1985	83	0	0	1	195363.632272268
1985	84	0	0	1	195363.632272268
1985	85	0	0	1	195363.632272268
1985	86	0	0	1	195363.632272268
1985	87	0	0	1	195363.632272268
1985	88	0	0	1	195363.632272268
1985	89	0	0	1	195363.632272268
1985	90	0	0	1	195363.632272268
1986	5	0	0	0	134385.575149476
1986	6	0	0	0	134385.575149476
1986	7	0	0	0	134385.575149476
1986	8	0	0	0	134385.575149476
1986	9	0	0	0	134385.575149476
1986	10	0	0	0	134385.575149476
1986	11	0	0	0	134385.575149476
1986	12	0	0	0	134385.575149476
1986	13	0	0	0	134385.575149476
1986	14	0	0	0	134385.575149476
1986	15	4.663369963	3.4701417602395e-05	3.4701417602395e-05	134385.575149476
1986	16	2191.19768	0.0163053041783893	0.0163400055959917	134385.575149476
1986	17	4541.673954	0.0337958441517874	0.0501358497477791	134385.575149476
1986	18	7576.560029	0.0563792655615951	0.106515115309374	134385.575149476
1986	19	9583.754989	0.0713153549280871	0.177830470237461	134385.575149476
1986	20	9903.357774	0.0736936070927596	0.251524077330221	134385.575149476
1986	21	7524.52896	0.0559920880766446	0.307516165406865	134385.575149476
1986	22	5982.168229	0.0445149579658835	0.352031123372749	134385.575149476
1986	23	4950.954039	0.0368414097531903	0.388872533125939	134385.575149476
1986	24	3862.940464	0.028745201705639	0.417617734831578	134385.575149476
1986	25	2190.538816	0.0163004013902793	0.433918136221858	134385.575149476
1986	26	890.0532459	0.00662313083015049	0.440541267052008	134385.575149476
1986	27	609.54442	0.00453578755995209	0.44507705461196	134385.575149476
1986	28	508.2159426	0.00378177450991087	0.448858829121871	134385.575149476
1986	29	742.4148731	0.00552451312035699	0.454383342242228	134385.575149476
1986	30	1689.090893	0.0125689895743739	0.466952331816602	134385.575149476
1986	31	4144.797445	0.0308425769684713	0.497794908785073	134385.575149476
1986	32	7262.694341	0.0540437047125167	0.55183861349759	134385.575149476
1986	33	10541.62728	0.0784431459126073	0.630281759410197	134385.575149476
1986	34	11332.99652	0.08433194193197	0.714613701342167	134385.575149476
1986	35	10772.97778	0.0801646885688237	0.794778389910991	134385.575149476
1986	36	8207.242474	0.0610723469752699	0.855850736886261	134385.575149476
1986	37	4939.345364	0.0367550264119196	0.89260576329818	134385.575149476
1986	38	3233.985313	0.0240649735613578	0.916670736859538	134385.575149476
1986	39	2268.691337	0.0168819557789335	0.933552692638472	134385.575149476
1986	40	1779.768476	0.013243746391831	0.946796439030302	134385.575149476
1986	41	1292.12021	0.00961502161644049	0.956411460646743	134385.575149476
1986	42	1140.464763	0.00848651175344876	0.964897972400192	134385.575149476
1986	43	942.0503176	0.00701005533184767	0.971908027732039	134385.575149476
1986	44	712.4559566	0.0053015805885977	0.977209608320637	134385.575149476
1986	45	613.7973262	0.00456743460387976	0.981777042924517	134385.575149476
1986	46	572.1629281	0.00425762160457763	0.986034664529094	134385.575149476
1986	47	513.7700241	0.00382310395686842	0.989857768485963	134385.575149476
1986	48	395.2566695	0.00294121351239044	0.992798981998353	134385.575149476
1986	49	312.3381511	0.00232419402716838	0.995123176025522	134385.575149476
1986	50	189.5401259	0.00141042017113203	0.996533596196654	134385.575149476
1986	51	156.1126975	0.00116167748901887	0.997695273685673	134385.575149476
1986	52	126.8158078	0.000943671280633683	0.998638944966306	134385.575149476
1986	53	77.3076159	0.000575267217586496	0.999214212183893	134385.575149476
1986	54	51.76108377	0.000385168450649756	0.999599380634543	134385.575149476
1986	55	32.11159628	0.000238951213657288	0.9998383318482	134385.575149476
1986	56	10.91001464	8.1184417508091e-05	0.999919516265708	134385.575149476
1986	57	7.308167413	5.43820823393521e-05	0.999973898348047	134385.575149476
1986	58	3.121888646	2.32308314529111e-05	0.9999971291795	134385.575149476
1986	59	0.385796864	2.870820499677e-06	1	134385.575149476
1986	60	0	0	1	134385.575149476
1986	61	0	0	1	134385.575149476
1986	62	0	0	1	134385.575149476
1986	63	0	0	1	134385.575149476
1986	64	0	0	1	134385.575149476
1986	65	0	0	1	134385.575149476
1986	66	0	0	1	134385.575149476
1986	67	0	0	1	134385.575149476
1986	68	0	0	1	134385.575149476
1986	69	0	0	1	134385.575149476
1986	70	0	0	1	134385.575149476
1986	71	0	0	1	134385.575149476
1986	72	0	0	1	134385.575149476
1986	73	0	0	1	134385.575149476
1986	74	0	0	1	134385.575149476
1986	75	0	0	1	134385.575149476
1986	76	0	0	1	134385.575149476
1986	77	0	0	1	134385.575149476
1986	78	0	0	1	134385.575149476
1986	79	0	0	1	134385.575149476
1986	80	0	0	1	134385.575149476
1986	81	0	0	1	134385.575149476
1986	82	0	0	1	134385.575149476
1986	83	0	0	1	134385.575149476
1986	84	0	0	1	134385.575149476
1986	85	0	0	1	134385.575149476
1986	86	0	0	1	134385.575149476
1986	87	0	0	1	134385.575149476
1986	88	0	0	1	134385.575149476
1986	89	0	0	1	134385.575149476
1986	90	0	0	1	134385.575149476
1987	5	0	0	0	218642.955309219
1987	6	0	0	0	218642.955309219
1987	7	0	0	0	218642.955309219
1987	8	0	0	0	218642.955309219
1987	9	0	0	0	218642.955309219
1987	10	0	0	0	218642.955309219
1987	11	0	0	0	218642.955309219
1987	12	0	0	0	218642.955309219
1987	13	0	0	0	218642.955309219
1987	14	1707.043377	0.00780744741849007	0.00780744741849007	218642.955309219
1987	15	10649.59315	0.0487076893693587	0.0565151367878487	218642.955309219
1987	16	15539.74961	0.071073635041306	0.127588771829155	218642.955309219
1987	17	8858.234249	0.0405146108479558	0.168103382677111	218642.955309219
1987	18	3273.022268	0.0149697128973174	0.183073095574428	218642.955309219
1987	19	2653.790777	0.012137554458349	0.195210650032777	218642.955309219
1987	20	6289.642784	0.0287667296442494	0.223977379677026	218642.955309219
1987	21	9030.532574	0.0413026459564107	0.265280025633437	218642.955309219
1987	22	12003.91466	0.0549019045366602	0.320181930170097	218642.955309219
1987	23	20043.88072	0.0916740294314658	0.411855959601563	218642.955309219
1987	24	26224.50962	0.119942165906565	0.531798125508128	218642.955309219
1987	25	25574.5688	0.116969553232716	0.648767678740844	218642.955309219
1987	26	23152.6897	0.10589268548468	0.754660364225523	218642.955309219
1987	27	16712.02893	0.0764352499094461	0.83109561413497	218642.955309219
1987	28	7738.681995	0.0353941520048312	0.866489766139801	218642.955309219
1987	29	6104.168327	0.0279184312998655	0.894408197439666	218642.955309219
1987	30	4477.964235	0.0204807158257945	0.914888913265461	218642.955309219
1987	31	3029.204729	0.0138545727426521	0.928743486008113	218642.955309219
1987	32	2926.753429	0.0133859946452919	0.942129480653405	218642.955309219
1987	33	2581.696679	0.0118078200843416	0.953937300737746	218642.955309219
1987	34	2253.106208	0.0103049567950338	0.96424225753278	218642.955309219
1987	35	2315.738004	0.0105914137536466	0.974833671286427	218642.955309219
1987	36	1555.31822	0.00711350712306449	0.981947178409491	218642.955309219
1987	37	1149.974563	0.00525960034419418	0.987206778753685	218642.955309219
1987	38	986.0392921	0.00450981505763806	0.991716593811323	218642.955309219
1987	39	709.4992001	0.00324501285255947	0.994961606663883	218642.955309219
1987	40	422.9114617	0.00193425606190646	0.996895862725789	218642.955309219
1987	41	199.5973607	0.000912891798492737	0.997808754524282	218642.955309219
1987	42	128.4117138	0.000587312377013894	0.998396066901296	218642.955309219
1987	43	60.69086567	0.000277579790229999	0.998673646691526	218642.955309219
1987	44	21.34166749	9.76096735420414e-05	0.998771256365068	218642.955309219
1987	45	23.36179552	0.000106849065806672	0.998878105430874	218642.955309219
1987	46	29.56663008	0.000135227910902434	0.999013333341777	218642.955309219
1987	47	42.56533154	0.000194679638682167	0.999208012980459	218642.955309219
1987	48	59.74580329	0.000273257389909973	0.999481270370369	218642.955309219
1987	49	55.32021743	0.000253016235312785	0.999734286605682	218642.955309219
1987	50	30.1103152	0.000137714545421397	0.999872001151103	218642.955309219
1987	51	14.18080743	6.48582864695759e-05	0.999936859437573	218642.955309219
1987	52	8.193946324	3.74763792979819e-05	0.999974335816871	218642.955309219
1987	53	3.175771501	1.45249203044691e-05	0.999988860737175	218642.955309219
1987	54	0.781913438	3.57621143976108e-06	0.999992436948615	218642.955309219
1987	55	0	0	0.999992436948615	218642.955309219
1987	56	0.830031188	3.7962859897595e-06	0.999996233234605	218642.955309219
1987	57	0.725383157	3.31766077701482e-06	0.999999550895382	218642.955309219
1987	58	0.098193561	4.49104618354286e-07	1	218642.955309219
1987	59	0	0	1	218642.955309219
1987	60	0	0	1	218642.955309219
1987	61	0	0	1	218642.955309219
1987	62	0	0	1	218642.955309219
1987	63	0	0	1	218642.955309219
1987	64	0	0	1	218642.955309219
1987	65	0	0	1	218642.955309219
1987	66	0	0	1	218642.955309219
1987	67	0	0	1	218642.955309219
1987	68	0	0	1	218642.955309219
1987	69	0	0	1	218642.955309219
1987	70	0	0	1	218642.955309219
1987	71	0	0	1	218642.955309219
1987	72	0	0	1	218642.955309219
1987	73	0	0	1	218642.955309219
1987	74	0	0	1	218642.955309219
1987	75	0	0	1	218642.955309219
1987	76	0	0	1	218642.955309219
1987	77	0	0	1	218642.955309219
1987	78	0	0	1	218642.955309219
1987	79	0	0	1	218642.955309219
1987	80	0	0	1	218642.955309219
1987	81	0	0	1	218642.955309219
1987	82	0	0	1	218642.955309219
1987	83	0	0	1	218642.955309219
1987	84	0	0	1	218642.955309219
1987	85	0	0	1	218642.955309219
1987	86	0	0	1	218642.955309219
1987	87	0	0	1	218642.955309219
1987	88	0	0	1	218642.955309219
1987	89	0	0	1	218642.955309219
1987	90	0	0	1	218642.955309219
1988	5	0	0	0	461361.320979107
1988	6	0	0	0	461361.320979107
1988	7	0	0	0	461361.320979107
1988	8	0	0	0	461361.320979107
1988	9	0	0	0	461361.320979107
1988	10	0	0	0	461361.320979107
1988	11	0	0	0	461361.320979107
1988	12	0	0	0	461361.320979107
1988	13	0	0	0	461361.320979107
1988	14	0	0	0	461361.320979107
1988	15	0	0	0	461361.320979107
1988	16	0.163746103	3.54919442862041e-07	3.54919442862041e-07	461361.320979107
1988	17	19.48168904	4.22265329886253e-05	4.25814524314873e-05	461361.320979107
1988	18	98.7554521	0.000214052300462509	0.000256633752893997	461361.320979107
1988	19	119.4826527	0.00025897847796697	0.000515612230860967	461361.320979107
1988	20	284.0162184	0.000615604745099258	0.00113121697596022	461361.320979107
1988	21	1207.141091	0.00261647657943711	0.00374769355539733	461361.320979107
1988	22	6473.461042	0.0140312175027199	0.0177789110581172	461361.320979107
1988	23	28459.93323	0.0616868643639262	0.0794657754220434	461361.320979107
1988	24	70501.67065	0.152812269785383	0.232278045207426	461361.320979107
1988	25	93308.28679	0.202245577483565	0.434523622690991	461361.320979107
1988	26	81856.86946	0.177424646882583	0.611948269573574	461361.320979107
1988	27	58294.8313	0.126353963041995	0.738302232615569	461361.320979107
1988	28	37560.63347	0.0814126190515675	0.819714851667137	461361.320979107
1988	29	22842.52988	0.049511150678005	0.869226002345141	461361.320979107
1988	30	13524.64198	0.0293146420495282	0.89854064439467	461361.320979107
1988	31	8313.495329	0.018019489174682	0.916560133569352	461361.320979107
1988	32	6259.368579	0.0135671723969324	0.930127305966284	461361.320979107
1988	33	4803.27231	0.0104110858270616	0.940538391793346	461361.320979107
1988	34	4117.565556	0.00892481742349282	0.949463209216839	461361.320979107
1988	35	3377.826102	0.00732143322034784	0.956784642437186	461361.320979107
1988	36	2717.110392	0.00588933286872361	0.96267397530591	461361.320979107
1988	37	2085.109654	0.00451947217763065	0.967193447483541	461361.320979107
1988	38	2335.40139	0.00506197915560797	0.972255426639149	461361.320979107
1988	39	2202.821114	0.00477461159796652	0.977030038237115	461361.320979107
1988	40	2191.60831	0.0047503078614153	0.98178034609853	461361.320979107
1988	41	2078.092546	0.00450426260612798	0.986284608704659	461361.320979107
1988	42	1780.68919	0.00385964125952518	0.990144249964184	461361.320979107
1988	43	1410.268649	0.0030567552693995	0.993201005233583	461361.320979107
1988	44	993.564977	0.00215355065936486	0.995354555892948	461361.320979107
1988	45	650.3068511	0.00140953916492156	0.99676409505787	461361.320979107
1988	46	351.3573586	0.000761566569677633	0.997525661627547	461361.320979107
1988	47	263.2623684	0.000570620805058606	0.998096282432606	461361.320979107
1988	48	213.4979533	0.000462756506867355	0.998559038939473	461361.320979107
1988	49	142.2960697	0.000308426526519426	0.998867465465993	461361.320979107
1988	50	132.3836212	0.00028694130864515	0.999154406774638	461361.320979107
1988	51	155.0586318	0.000336089361524569	0.999490496136162	461361.320979107
1988	52	104.1024989	0.000225642016714952	0.999716138152877	461361.320979107
1988	53	56.86520612	0.000123255252519478	0.999839393405397	461361.320979107
1988	54	44.06776577	9.55168189575988e-05	0.999934910224355	461361.320979107
1988	55	16.79995643	3.64138814115299e-05	0.999971324105766	461361.320979107
1988	56	6.784931951	1.47063302502276e-05	0.999986030436016	461361.320979107
1988	57	3.980155648	8.62698164543413e-06	0.999994657417662	461361.320979107
1988	58	1.848041568	4.0056274420189e-06	0.999998663045104	461361.320979107
1988	59	0.591440732	1.28194693639431e-06	0.99999994499204	461361.320979107
1988	60	0.025378545	5.50079598049991e-08	1	461361.320979107
1988	61	0	0	1	461361.320979107
1988	62	0	0	1	461361.320979107
1988	63	0	0	1	461361.320979107
1988	64	0	0	1	461361.320979107
1988	65	0	0	1	461361.320979107
1988	66	0	0	1	461361.320979107
1988	67	0	0	1	461361.320979107
1988	68	0	0	1	461361.320979107
1988	69	0	0	1	461361.320979107
1988	70	0	0	1	461361.320979107
1988	71	0	0	1	461361.320979107
1988	72	0	0	1	461361.320979107
1988	73	0	0	1	461361.320979107
1988	74	0	0	1	461361.320979107
1988	75	0	0	1	461361.320979107
1988	76	0	0	1	461361.320979107
1988	77	0	0	1	461361.320979107
1988	78	0	0	1	461361.320979107
1988	79	0	0	1	461361.320979107
1988	80	0	0	1	461361.320979107
1988	81	0	0	1	461361.320979107
1988	82	0	0	1	461361.320979107
1988	83	0	0	1	461361.320979107
1988	84	0	0	1	461361.320979107
1988	85	0	0	1	461361.320979107
1988	86	0	0	1	461361.320979107
1988	87	0	0	1	461361.320979107
1988	88	0	0	1	461361.320979107
1988	89	0	0	1	461361.320979107
1988	90	0	0	1	461361.320979107
1989	5	0	0	0	389819.682592043
1989	6	0	0	0	389819.682592043
1989	7	0	0	0	389819.682592043
1989	8	0	0	0	389819.682592043
1989	9	0	0	0	389819.682592043
1989	10	0	0	0	389819.682592043
1989	11	0	0	0	389819.682592043
1989	12	0	0	0	389819.682592043
1989	13	0	0	0	389819.682592043
1989	14	0	0	0	389819.682592043
1989	15	0	0	0	389819.682592043
1989	16	0	0	0	389819.682592043
1989	17	0	0	0	389819.682592043
1989	18	46.64363933	0.000119654397694469	0.000119654397694469	389819.682592043
1989	19	755.706549	0.00193860541872861	0.00205825981642308	389819.682592043
1989	20	1503.604607	0.00385717980426751	0.00591543962069059	389819.682592043
1989	21	837.3896399	0.00214814612318165	0.00806358574387224	389819.682592043
1989	22	1089.757207	0.00279554177396543	0.0108591275178377	389819.682592043
1989	23	1165.076801	0.00298875827216576	0.0138478857900034	389819.682592043
1989	24	3665.318584	0.00940260009353057	0.023250485883534	389819.682592043
1989	25	13469.73883	0.0345537678868218	0.0578042537703558	389819.682592043
1989	26	22322.93555	0.0572647727830654	0.115069026553421	389819.682592043
1989	27	42916.33151	0.110092777318566	0.225161803871988	389819.682592043
1989	28	52007.1245	0.133413285225074	0.358575089097061	389819.682592043
1989	29	47039.07344	0.12066880032127	0.479243889418331	389819.682592043
1989	30	41584.25556	0.106675618028039	0.58591950744637	389819.682592043
1989	31	34667.86815	0.0889330880356826	0.674852595482053	389819.682592043
1989	32	29677.85462	0.0761322630572728	0.750984858539325	389819.682592043
1989	33	25763.65281	0.0660912056535698	0.817076064192895	389819.682592043
1989	34	21387.54131	0.0548652165734347	0.87194128076633	389819.682592043
1989	35	16238.02702	0.0416552261087174	0.913596506875047	389819.682592043
1989	36	11261.72206	0.0288895675690796	0.942486074444127	389819.682592043
1989	37	6663.745349	0.0170944301854912	0.959580504629618	389819.682592043
1989	38	5319.691961	0.0136465453094302	0.973227049939048	389819.682592043
1989	39	3071.63846	0.00787963922082035	0.981106689159868	389819.682592043
1989	40	1840.087811	0.00472035634210319	0.985827045501972	389819.682592043
1989	41	1518.666423	0.00389581770961865	0.98972286321159	389819.682592043
1989	42	1041.597031	0.0026719970219925	0.992394860233583	389819.682592043
1989	43	902.6513008	0.00231556111994645	0.994710421353529	389819.682592043
1989	44	703.0875231	0.00180362242979865	0.996514043783328	389819.682592043
1989	45	452.0762803	0.00115970614232199	0.99767374992565	389819.682592043
1989	46	397.276074	0.00101912779610916	0.998692877721759	389819.682592043
1989	47	264.1134321	0.000677527184732747	0.999370404906492	389819.682592043
1989	48	79.36796289	0.000203601732889052	0.999574006639381	389819.682592043
1989	49	119.7617392	0.000307223428031298	0.999881230067412	389819.682592043
1989	50	23.66475147	6.07069179079031e-05	0.99994193698532	389819.682592043
1989	51	13.99167806	3.58926926597564e-05	0.999977829677979	389819.682592043
1989	52	7.696352237	1.97433648958522e-05	0.999997573042875	389819.682592043
1989	53	0.392329296	1.00643788274432e-06	0.999998579480758	389819.682592043
1989	54	0	0	0.999998579480758	389819.682592043
1989	55	0.31258982	8.0188311149782e-07	0.99999938136387	389819.682592043
1989	56	0.24115654	6.18636130419246e-07	1	389819.682592043
1989	57	0	0	1	389819.682592043
1989	58	0	0	1	389819.682592043
1989	59	0	0	1	389819.682592043
1989	60	0	0	1	389819.682592043
1989	61	0	0	1	389819.682592043
1989	62	0	0	1	389819.682592043
1989	63	0	0	1	389819.682592043
1989	64	0	0	1	389819.682592043
1989	65	0	0	1	389819.682592043
1989	66	0	0	1	389819.682592043
1989	67	0	0	1	389819.682592043
1989	68	0	0	1	389819.682592043
1989	69	0	0	1	389819.682592043
1989	70	0	0	1	389819.682592043
1989	71	0	0	1	389819.682592043
1989	72	0	0	1	389819.682592043
1989	73	0	0	1	389819.682592043
1989	74	0	0	1	389819.682592043
1989	75	0	0	1	389819.682592043
1989	76	0	0	1	389819.682592043
1989	77	0	0	1	389819.682592043
1989	78	0	0	1	389819.682592043
1989	79	0	0	1	389819.682592043
1989	80	0	0	1	389819.682592043
1989	81	0	0	1	389819.682592043
1989	82	0	0	1	389819.682592043
1989	83	0	0	1	389819.682592043
1989	84	0	0	1	389819.682592043
1989	85	0	0	1	389819.682592043
1989	86	0	0	1	389819.682592043
1989	87	0	0	1	389819.682592043
1989	88	0	0	1	389819.682592043
1989	89	0	0	1	389819.682592043
1989	90	0	0	1	389819.682592043
1990	5	0	0	0	492084.99480294
1990	6	0	0	0	492084.99480294
1990	7	0	0	0	492084.99480294
1990	8	0	0	0	492084.99480294
1990	9	0	0	0	492084.99480294
1990	10	0	0	0	492084.99480294
1990	11	0	0	0	492084.99480294
1990	12	0	0	0	492084.99480294
1990	13	0	0	0	492084.99480294
1990	14	0	0	0	492084.99480294
1990	15	0	0	0	492084.99480294
1990	16	0	0	0	492084.99480294
1990	17	0.601243457	1.22182847140213e-06	1.22182847140213e-06	492084.99480294
1990	18	151.6902831	0.000308260330434879	0.000309482158906281	492084.99480294
1990	19	919.627458	0.00186883865127461	0.00217832081018089	492084.99480294
1990	20	2201.298205	0.00447341054543135	0.00665173135561224	492084.99480294
1990	21	4371.542984	0.00888371527311176	0.015535446628724	492084.99480294
1990	22	7031.217636	0.0142886243438813	0.0298240709726053	492084.99480294
1990	23	5831.357569	0.0118503055988025	0.0416743765714079	492084.99480294
1990	24	3130.099184	0.00636089134409286	0.0480352679155007	492084.99480294
1990	25	1795.40839	0.00364857374023158	0.0516838416557323	492084.99480294
1990	26	2202.272703	0.00447539089031138	0.0561592325460437	492084.99480294
1990	27	6423.032655	0.0130526895207853	0.0692119220668289	492084.99480294
1990	28	29878.30717	0.0607177773871464	0.129929699453975	492084.99480294
1990	29	55018.92395	0.11180776599789	0.241737465451865	492084.99480294
1990	30	67837.86875	0.137858031572709	0.379595497024574	492084.99480294
1990	31	56047.97076	0.113898963292805	0.493494460317379	492084.99480294
1990	32	44065.65615	0.0895488718725238	0.583043332189903	492084.99480294
1990	33	41874.92279	0.0850969308803436	0.668140263070246	492084.99480294
1990	34	40323.58626	0.0819443524713611	0.750084615541607	492084.99480294
1990	35	34141.62464	0.0693815600975038	0.819466175639111	492084.99480294
1990	36	27453.66762	0.0557904994258036	0.875256675064915	492084.99480294
1990	37	21039.53458	0.0427558954290518	0.918012570493966	492084.99480294
1990	38	12980.24023	0.0263780451895268	0.944390615683493	492084.99480294
1990	39	10702.74194	0.0217497831737097	0.966140398857203	492084.99480294
1990	40	6052.611554	0.0122999311458863	0.978440330003089	492084.99480294
1990	41	3312.024551	0.00673059448261846	0.985170924485708	492084.99480294
1990	42	1906.2611	0.00387384520993854	0.989044769695646	492084.99480294
1990	43	1210.656593	0.00246025911333634	0.991505028808983	492084.99480294
1990	44	649.0422015	0.00131896361066631	0.992823992419649	492084.99480294
1990	45	379.5232641	0.000771255510954939	0.993595247930604	492084.99480294
1990	46	177.7158679	0.000361148723852407	0.993956396654456	492084.99480294
1990	47	192.6104707	0.000391417077810171	0.994347813732266	492084.99480294
1990	48	215.0959001	0.000437111276246367	0.994784925008513	492084.99480294
1990	49	228.5839558	0.000464521288424043	0.995249446296937	492084.99480294
1990	50	292.3519815	0.000594108710055415	0.995843555006992	492084.99480294
1990	51	465.547209	0.000946070727449092	0.996789625734441	492084.99480294
1990	52	583.0701236	0.00118489718190553	0.997974522916347	492084.99480294
1990	53	442.3146229	0.000898858180134367	0.998873381096481	492084.99480294
1990	54	329.8653846	0.000670342294692602	0.999543723391174	492084.99480294
1990	55	149.6307611	0.000304075033135121	0.999847798424309	492084.99480294
1990	56	47.57399302	9.66784062152748e-05	0.999944476830524	492084.99480294
1990	57	14.6039327	2.9677663115593e-05	0.99997415449364	492084.99480294
1990	58	2.302055808	4.67816704901128e-06	0.999978832660689	492084.99480294
1990	59	9.671376756	1.96538745504179e-05	0.999998486535239	492084.99480294
1990	60	0.744753299	1.51346476089612e-06	1	492084.99480294
1990	61	0	0	1	492084.99480294
1990	62	0	0	1	492084.99480294
1990	63	0	0	1	492084.99480294
1990	64	0	0	1	492084.99480294
1990	65	0	0	1	492084.99480294
1990	66	0	0	1	492084.99480294
1990	67	0	0	1	492084.99480294
1990	68	0	0	1	492084.99480294
1990	69	0	0	1	492084.99480294
1990	70	0	0	1	492084.99480294
1990	71	0	0	1	492084.99480294
1990	72	0	0	1	492084.99480294
1990	73	0	0	1	492084.99480294
1990	74	0	0	1	492084.99480294
1990	75	0	0	1	492084.99480294
1990	76	0	0	1	492084.99480294
1990	77	0	0	1	492084.99480294
1990	78	0	0	1	492084.99480294
1990	79	0	0	1	492084.99480294
1990	80	0	0	1	492084.99480294
1990	81	0	0	1	492084.99480294
1990	82	0	0	1	492084.99480294
1990	83	0	0	1	492084.99480294
1990	84	0	0	1	492084.99480294
1990	85	0	0	1	492084.99480294
1990	86	0	0	1	492084.99480294
1990	87	0	0	1	492084.99480294
1990	88	0	0	1	492084.99480294
1990	89	0	0	1	492084.99480294
1990	90	0	0	1	492084.99480294
1991	5	0	0	0	398019.98155822
1991	6	0	0	0	398019.98155822
1991	7	0	0	0	398019.98155822
1991	8	0	0	0	398019.98155822
1991	9	0	0	0	398019.98155822
1991	10	0	0	0	398019.98155822
1991	11	0	0	0	398019.98155822
1991	12	0	0	0	398019.98155822
1991	13	0	0	0	398019.98155822
1991	14	21.527313	5.40860107468025e-05	5.40860107468025e-05	398019.98155822
1991	15	23.89799248	6.00421928226846e-05	0.000114128203569487	398019.98155822
1991	16	65.6295392	0.000164890061406126	0.000279018264975613	398019.98155822
1991	17	99.67521828	0.000250427674233285	0.000529445939208898	398019.98155822
1991	18	1155.064611	0.00290202669342882	0.00343147263263771	398019.98155822
1991	19	2563.749077	0.00644125721267335	0.00987272984531107	398019.98155822
1991	20	1507.481323	0.00378745136638195	0.013660181211693	398019.98155822
1991	21	2450.485396	0.00615668938631303	0.019816870598006	398019.98155822
1991	22	3483.235508	0.00875140864627796	0.028568279244284	398019.98155822
