"","year","fleet","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","65"
"1",2020,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.72325062,1324.6408225,8545.7131725,19118.44030059,19486.8782127,12735.1367893,10821.464816177,8175.21537421,8949.49492837368,6775.1000030455,8351.834582495,5960.871453686,4476.749435329,3185.875513919,1376.357435932,837.630599981,994.958871552,341.481716199,217.273390464,133.51913309,280.687585042,174.5181967,188.77724489,112.892993,93.42868383,81.32378922,57.73234192,42.82148009,35.03575644,7.785723653,NA,NA,NA,NA,NA,NA,NA,11.67858548,NA,NA,NA
"2",2021,"F1",35.18292561,62.1120184,229.77281365,698.4336534,877.8220905,255.39569174,26.92909279,445.391942,873.6534248,890.7838841,256.9568896,51.39137793,NA,NA,NA,NA,NA,NA,NA,NA,NA,1447.597582,102.7827559,1862.829146,2773.56067231,1337.37829331,2770.36452169,2516.948453,2816.8661139,3398.8771657,3761.5442492,3293.1764027,2311.15237171,2839.6189967,2710.75305201,2958.8212545,2445.80734731,1454.81010221,793.79451108,696.43791969,325.15587434,155.35447657,20.344689222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2020,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.48567,2654.29394769,18674.5289198,35375.543867,35509.671647,24850.1395687836,20716.1156269441,22048.5209523976,24497.0628550464,29008.834020986,35798.3707785069,40283.1553080151,39320.5689389418,39958.0562411769,41591.8615735214,42754.0315896487,36681.7433829707,32395.8881941393,25893.978164836,20635.36173,15531.20367,12921.74116,10331.18467,7605.6113,6348.49179,5217.42395,3555.40282,2214.85362,1574.78506,832.29786,904.78589,694.84469,360.90066,168.62772,160.34433,189.39682,213.7236,66.03845,110.72477,8.65951,20.84524
"4",2021,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.62337,NA,NA,27.32827,92.4,518.61055,2114.74919,9228.26485,25408.64691,31773.88553,23111.22286,18957.48873,16438.84831401,11896.97206401,10166.88058802,9001.05179699,9549.2663002,8445.94223174,7670.10357479,6475.8465877,4933.7726202,4170.1671354,2818.3513927,1761.3453137,964.74371389,810.03975278,400.94389804,293.11371867,186.99713802,91.44372289,50.55409802,25.29495,48.47802802,3.21076,NA,NA,NA,33.11446,NA,1.94336,NA,NA,NA,NA
"5",2020,"F3",NA,0,0,0,0,0,0,0,3.07615986544795,28.248462561777,17.937617929625,49.28580881087,171.851681445045,342.607597886754,665.347147177374,1163.0225673374,1740.62301665376,2292.57182088858,3680.28038060401,5717.6787638824,8974.71475861186,12637.7289231648,18212.8990420983,26885.4262529167,37496.1313302676,45771.4201707193,42307.5232931821,30592.6641016348,18805.2140567968,12084.3155590478,6364.60696648258,4040.44832754578,1965.24137560681,944.451802507633,499.682085898976,282.133413173324,158.613825906094,66.867451437769,28.7509366430604,13.3699211167055,3.26330216499996,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"6",2021,"F3",NA,523.515177335088,928.14568817499,807.373332096406,1120.66379049555,770.162982490596,333.058071066219,146.151270595687,0,0,0.883512683293998,5.878355041523,43.2102571421625,145.735676573368,381.111130458051,776.776566711085,851.181934189065,1662.27724525955,2330.55920452717,2376.61204882151,2377.70575225886,3702.71359979865,3653.61177619236,3653.2087919875,5376.82688819964,8214.9487414368,9540.38287919017,10480.2986480975,11002.8014314145,12607.0448629505,13676.9631991679,13315.884168128,12316.0039263544,8822.15202970645,6003.53505461122,3471.95989186205,1653.26584862487,721.25427443952,253.033953481897,84.0515388396266,13.8466656837847,0,0.584446538865505,2.802889797787,1.1481613293475,0,0,0,0,0,0,0,NA,NA,NA,NA
"7",2020,"F4",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.95241145618541,239.824909209618,548.545210294044,756.458695915162,646.32015975301,394.593758417188,671.823273583554,3316.10204477028,6302.78238270122,6755.33974902614,2899.07359465648,916.219222482703,288.571673278851,125.765672520902,72.3890471071137,46.8435716351908,27.6427096049877,31.6609348249595,45.3662056453943,76.2197244371053,133.452676984144,194.993483607952,161.175980893358,91.1818676495763,67.185883003693,39.6715863333083,37.0513573043659,25.5101204790625,12.4281737967786,8.45584832044165,4.96393633885074,1.96944444073217,1.07302703136308,1.34459174656354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
