"","year","fleet","0","1","2","3","4","5","6","7","8","9","10","11","12"
"1",2020,"F1",NA,NA,0.21061380072354,0.24159568415724,0.304047172703555,0.408124245834879,0.476637543486549,0.841628566237689,1.28859108555952,1.70749566797263,2.02361726706443,NA,3.57034096967708
"2",2021,"F1",0.0084637583535847,0.0450213473502304,0.320424551323797,0.41634111689403,0.476894197654014,0.553065231477567,0.756156530899886,0.987230190198406,1.22510224414674,1.52495721703287,NA,NA,NA
"3",2020,"F2",NA,NA,0.231935061389808,0.30242864474609,0.424322127272737,0.559837166077558,0.684886530156511,0.808107611019192,1.00363022515399,1.18670357606815,1.36260621545342,1.39117247198457,2.72433982381048
"4",2021,"F2",NA,NA,0.271430862702579,0.303117447992442,0.346750486238291,0.427027688985161,0.60435207679889,0.712887122337785,0.808643413680454,1.09990793507443,1.8319335145319,2.49104051379056,2.77830335475957
"5",2020,"F3",NA,0.132886095916693,0.323799193715483,0.456365487798046,0.563178675404494,0.765525291031911,0.949138401566885,1.08097380824334,NA,NA,NA,NA,NA
"6",2021,"F3",0.0115741738911306,0.029897106966699,0.282213513861496,0.487519307708101,0.669635547150596,0.868585762328018,0.993609964798115,1.17667842814953,NA,NA,NA,NA,NA
"7",2020,"F4",NA,0.131838533573778,0.19589270649875,0.212355914931513,0.222918645770141,0.501439491964068,0.674831565918001,0.705582035823113,0.901519549808427,1.06666511262495,1.09024675935474,1.22443337206833,NA
